"Code","MonthYear","X","VC","MC","VV","MV","N","Sum","Srat","c.VC","c.MC","c.VV","c.MV"
"TZ",199901,6178,7,1,4,5,1081,17,0.0157261794634598,8,1,1,1
"TZ",199902,6179,3,0,0,5,497,8,0.0160965794768612,4,2,0,5
"TZ",199903,6180,3,0,0,2,837,5,0.00597371565113501,2,0,2,3
"TZ",199904,6181,12,1,1,1,828,15,0.0181159420289855,10,1,2,0
"TZ",199905,6182,6,2,2,2,1299,12,0.0092378752886836,7,3,11,5
"TZ",199906,6183,13,0,0,9,1028,22,0.0214007782101167,23,2,3,2
"TZ",199907,6184,59,9,10,5,1209,83,0.0686517783291977,59,1,0,5
"TZ",199908,6185,17,0,0,3,944,20,0.0211864406779661,13,1,1,3
"TZ",199909,6186,4,0,0,2,782,6,0.00767263427109974,0,0,0,2
"TZ",199910,6187,10,0,0,7,1388,17,0.0122478386167147,20,0,2,6
"TZ",199911,6188,0,0,3,8,1126,11,0.00976909413854352,2,0,1,2
"TZ",199912,6189,1,0,0,3,957,4,0.00417972831765935,3,2,2,5
"TZ",200001,6190,6,2,0,14,1711,22,0.0128579777907656,11,0,6,6
"TZ",200002,6191,12,1,1,6,1429,20,0.0139958012596221,15,1,3,9
"TZ",200003,6192,13,0,3,4,1252,20,0.0159744408945687,12,0,6,5
"TZ",200004,6193,7,1,3,11,1278,22,0.0172143974960876,4,0,1,12
"TZ",200005,6194,16,0,1,10,1199,27,0.0225187656380317,11,3,0,7
"TZ",200006,6195,5,0,1,5,1376,11,0.00799418604651163,5,0,4,2
"TZ",200007,6196,35,0,6,1,1393,42,0.0301507537688442,31,3,8,7
"TZ",200008,6197,11,3,8,10,1994,32,0.0160481444332999,8,3,5,0
"TZ",200009,6198,12,1,3,17,1360,33,0.0242647058823529,10,1,2,26
"TZ",200010,6199,12,2,3,5,1713,22,0.0128429655575015,10,0,0,3
"TZ",200011,6200,25,2,4,6,1913,37,0.0193413486670152,22,1,0,3
"TZ",200012,6201,6,0,2,9,1049,17,0.0162059103908484,3,0,1,3
"TZ",200101,6202,9,1,7,1,2000,18,0.009,16,1,6,2
"TZ",200102,6203,12,0,5,11,2360,28,0.011864406779661,11,0,2,4
"TZ",200103,6204,7,0,2,9,1222,18,0.0147299509001637,5,0,7,12
"TZ",200104,6205,12,0,2,2,1396,16,0.0114613180515759,16,0,1,5
"TZ",200105,6206,6,0,4,4,1940,14,0.00721649484536083,10,1,7,0
"TZ",200106,6207,2,0,8,4,1313,14,0.0106626047220107,4,1,2,0
"TZ",200107,6208,7,0,2,6,1577,15,0.00951173113506658,9,0,1,1
"TZ",200108,6209,0,0,2,3,1374,5,0.00363901018922853,0,0,1,2
"TZ",200109,6210,5,0,3,5,1387,13,0.00937274693583273,7,0,0,16
"TZ",200110,6211,6,0,0,3,1509,9,0.00596421471172962,6,0,0,0
"TZ",200111,6212,12,3,2,10,1179,27,0.0229007633587786,11,0,1,5
"TZ",200112,6213,4,0,0,0,1123,4,0.00356188780053428,1,0,1,0
"TZ",200201,6214,15,2,2,1,1076,20,0.0185873605947955,15,1,1,2
"TZ",200202,6215,0,0,0,0,979,0,0,2,0,1,1
"TZ",200203,6216,1,0,1,0,850,2,0.00235294117647059,3,0,0,0
"TZ",200204,6217,1,1,0,8,1236,10,0.00809061488673139,1,3,3,0
"TZ",200205,6218,6,0,2,1,745,9,0.0120805369127517,6,0,0,2
"TZ",200206,6219,18,0,0,2,905,20,0.0220994475138122,13,0,0,1
"TZ",200207,6220,24,6,12,12,1359,54,0.0397350993377483,25,4,4,11
"TZ",200208,6221,42,1,4,7,1445,54,0.0373702422145329,55,1,8,5
"TZ",200209,6222,7,0,5,3,847,15,0.0177095631641086,9,0,4,0
"TZ",200210,6223,25,2,6,9,990,42,0.0424242424242424,33,0,2,4
"TZ",200211,6224,21,1,1,1,1252,24,0.0191693290734824,20,1,1,0
"TZ",200212,6225,16,4,0,2,860,22,0.0255813953488372,14,4,5,2
"TZ",200301,6226,6,6,1,3,937,16,0.0170757737459979,8,4,4,5
"TZ",200302,6227,6,0,0,0,1158,6,0.00518134715025907,6,2,1,1
"TZ",200303,6228,1,0,2,3,976,6,0.00614754098360656,2,0,6,0
"TZ",200304,6229,2,0,0,2,991,4,0.00403632694248234,1,1,0,7
"TZ",200305,6230,8,1,1,1,1398,11,0.00786838340486409,8,0,0,1
"TZ",200306,6231,3,3,4,5,1178,15,0.0127334465195246,8,2,1,5
"TZ",200307,6232,11,1,1,4,1026,17,0.0165692007797271,6,2,2,6
"TZ",200308,6233,10,1,1,3,1510,15,0.00993377483443709,12,0,2,1
"TZ",200309,6234,7,0,1,3,1124,11,0.0097864768683274,8,0,1,1
"TZ",200310,6235,5,0,4,0,1146,9,0.00785340314136126,4,0,1,0
"TZ",200311,6236,7,2,1,3,1167,13,0.0111396743787489,11,0,0,1
"TZ",200312,6237,1,0,0,0,858,1,0.00116550116550117,7,4,0,0
"TZ",200401,6238,2,0,0,0,713,2,0.00280504908835905,3,0,0,2
"TZ",200402,6239,0,0,1,1,1026,2,0.00194931773879142,2,0,0,1
"TZ",200403,6240,1,0,0,0,1600,1,0.000625,1,0,0,4
"TZ",200404,6241,0,0,0,0,994,0,0,1,0,3,0
"TZ",200405,6242,2,0,0,1,920,3,0.00326086956521739,1,0,0,5
"TZ",200406,6243,1,0,1,0,969,2,0.00206398348813209,3,1,3,1
"TZ",200407,6244,0,0,0,1,718,1,0.00139275766016713,0,0,0,1
"TZ",200408,6245,8,0,1,0,1477,9,0.00609343263371699,2,0,0,3
"TZ",200409,6246,0,1,0,0,962,1,0.00103950103950104,0,0,0,0
"TZ",200410,6247,2,0,0,0,725,2,0.00275862068965517,2,1,0,0
"TZ",200411,6248,4,0,0,2,1405,6,0.00427046263345196,1,1,1,0
"TZ",200412,6249,0,0,0,4,1326,4,0.00301659125188537,1,0,1,0
"TZ",200501,6250,3,1,1,0,1059,5,0.00472143531633617,6,1,0,2
"TZ",200502,6251,1,0,0,1,1010,2,0.00198019801980198,1,0,0,0
"TZ",200503,6252,4,0,0,1,1046,5,0.00478011472275335,3,2,3,0
"TZ",200504,6253,7,0,0,2,1273,9,0.00706991358994501,7,0,1,0
"TZ",200505,6254,5,1,0,0,1207,6,0.00497100248550124,12,2,1,1
"TZ",200506,6255,3,0,0,0,1037,3,0.00289296046287367,2,0,1,0
"TZ",200507,6256,1,0,2,0,1176,3,0.00255102040816327,0,0,1,0
"TZ",200508,6257,10,0,0,0,1261,10,0.00793021411578113,9,0,0,0
"TZ",200509,6258,0,0,0,0,1004,0,0,0,0,0,0
"TZ",200510,6259,1,0,0,0,1653,1,0.000604960677555959,4,0,0,0
"TZ",200511,6260,3,0,2,0,1275,5,0.00392156862745098,6,0,0,0
"TZ",200512,6261,6,0,2,0,1441,8,0.00555170020818876,3,0,0,0
"TZ",200601,6262,1,0,3,1,1159,5,0.00431406384814495,0,0,1,2
"TZ",200602,6263,1,0,0,0,826,1,0.00121065375302663,5,0,1,0
"TZ",200603,6264,15,0,0,0,1566,15,0.00957854406130268,14,0,0,0
"TZ",200604,6265,2,0,1,2,1611,5,0.00310366232153942,6,0,2,0
"TZ",200605,6266,4,0,1,5,1532,10,0.00652741514360313,4,0,0,2
"TZ",200606,6267,22,4,8,0,2604,34,0.0130568356374808,21,4,6,9
"TZ",200607,6268,3,1,1,2,1339,7,0.00522778192681105,5,0,2,2
"TZ",200608,6269,2,0,0,0,1479,2,0.00135226504394861,4,1,0,1
"TZ",200609,6270,15,3,0,1,1621,19,0.0117211597779149,16,4,0,0
"TZ",200610,6271,2,2,1,0,1098,5,0.00455373406193078,2,0,1,0
"TZ",200611,6272,3,0,2,1,1426,6,0.00420757363253857,3,0,0,1
"TZ",200612,6273,2,0,0,0,911,2,0.0021953896816685,0,0,1,0
"TZ",200701,6274,0,0,0,0,749,0,0,1,0,0,1
"TZ",200702,6275,0,0,0,0,665,0,0,2,0,0,1
"TZ",200703,6276,1,0,0,1,1181,2,0.00169348010160881,2,0,0,0
"TZ",200704,6277,5,0,0,0,1228,5,0.00407166123778502,2,0,0,0
"TZ",200705,6278,0,0,0,0,1094,0,0,0,0,0,0
"TZ",200706,6279,3,2,1,7,1421,13,0.0091484869809993,1,2,0,3
"TZ",200707,6280,20,0,2,4,1307,26,0.0198928844682479,25,1,7,0
"TZ",200708,6281,87,1,39,2,1665,129,0.0774774774774775,99,2,13,2
"TZ",200709,6282,37,1,11,7,1493,56,0.0375083724045546,33,2,6,2
"TZ",200710,6283,5,1,0,0,1031,6,0.005819592628516,5,1,0,6
"TZ",200711,6284,5,0,0,0,1699,5,0.00294290759270159,10,0,3,0
"TZ",200712,6285,0,0,0,4,1146,4,0.00349040139616056,0,0,0,0
"TZ",200801,6286,9,0,0,0,1576,9,0.00571065989847716,8,1,1,0
"TZ",200802,6287,3,2,0,0,4200,5,0.00119047619047619,2,0,2,3
"TZ",200803,6288,0,0,1,1,1498,2,0.00133511348464619,1,0,1,2
"TZ",200804,6289,3,0,4,1,1795,8,0.00445682451253482,3,1,2,5
"TZ",200805,6290,7,2,4,4,2333,17,0.00728675525075011,8,0,1,3
"TZ",200806,6291,6,3,0,0,1724,9,0.00522041763341067,8,1,0,2
"TZ",200807,6292,12,0,0,0,1759,12,0.00682205798749289,13,2,4,1
"TZ",200808,6293,0,0,0,0,1143,0,0,0,1,2,5
"TZ",200809,6294,1,0,0,2,1588,3,0.00188916876574307,3,1,1,0
"TZ",200810,6295,1,1,0,0,1921,2,0.00104112441436752,1,1,0,0
"TZ",200811,6296,12,1,1,8,1759,22,0.0125071063104036,15,1,4,9
"TZ",200812,6297,4,0,4,9,1260,17,0.0134920634920635,9,0,5,6
"TZ",200901,6298,5,2,4,12,1763,23,0.0130459444129325,6,1,9,10
"TZ",200902,6299,3,0,0,2,2399,5,0.00208420175072947,1,0,0,2
"TZ",200903,6300,2,0,0,0,1889,2,0.00105876124933827,4,0,0,0
"TZ",200904,6301,0,0,0,0,2094,0,0,0,0,4,0
"TZ",200905,6302,2,0,0,2,2058,4,0.00194363459669582,2,0,0,0
"TZ",200906,6303,0,0,0,4,2243,4,0.00178332590280874,0,0,1,5
"TZ",200907,6304,1,0,1,1,2928,3,0.00102459016393443,1,0,0,1
"TZ",200908,6305,3,9,1,4,2937,17,0.00578821927136534,2,1,0,1
"TZ",200909,6306,1,0,1,3,3209,5,0.0015581177937052,1,0,0,0
"TZ",200910,6307,4,2,1,2,2843,9,0.00316567006683081,4,2,1,0
"TZ",200911,6308,0,0,0,0,2719,0,0,5,0,1,0
"TZ",200912,6309,1,0,0,0,2235,1,0.000447427293064877,1,2,1,0
"TZ",201001,6310,0,0,1,1,2859,2,0.000699545295557887,0,2,0,2
"TZ",201002,6311,1,0,0,0,2101,1,0.000475963826749167,2,0,1,0
"TZ",201003,6312,0,0,0,0,652,0,0,0,0,0,0
"TZ",201004,6313,6,0,0,0,1219,6,0.00492206726825267,10,0,2,0
"TZ",201005,6314,7,0,0,0,1427,7,0.00490539593552908,6,0,0,0
"TZ",201006,6315,1,0,0,0,622,1,0.00160771704180064,0,0,0,0
"TZ",201007,6316,0,0,0,0,1173,0,0,0,0,0,0
"TZ",201008,6317,3,0,0,0,2244,3,0.00133689839572193,1,3,0,0
"TZ",201009,6318,7,0,0,0,2496,7,0.00280448717948718,7,0,0,0
"TZ",201010,6319,0,0,0,0,2776,0,0,1,0,0,3
"TZ",201011,6320,0,0,0,1,3824,1,0.000261506276150628,1,0,0,1
"TZ",201012,6321,0,2,0,1,2816,3,0.00106534090909091,3,1,1,0
"TZ",201101,6322,2,0,0,1,2644,3,0.00113464447806354,2,0,0,2
"TZ",201102,6323,0,0,0,0,2449,0,0,0,0,1,0
"TZ",201103,6324,3,2,0,0,2933,5,0.00170473917490624,2,0,0,0
"TZ",201104,6325,0,1,2,0,2684,3,0.0011177347242921,0,0,4,0
"TZ",201105,6326,0,0,4,7,2701,11,0.00407256571640133,0,2,0,0
"TZ",201106,6327,1,0,0,3,3430,4,0.00116618075801749,1,0,0,5
"TZ",201107,6328,1,0,0,5,2563,6,0.00234100663285213,0,0,0,0
"TZ",201108,6329,17,2,0,1,2722,20,0.00734753857457752,0,0,0,0
"TZ",201109,6330,3,1,0,1,3595,5,0.00139082058414465,0,0,0,0
"TZ",201110,6331,2,0,0,0,2461,2,0.000812677773262901,0,0,0,0
"TZ",201111,6332,7,2,0,5,3137,14,0.00446286260758687,0,0,0,0
"TZ",201112,6333,3,1,0,2,2503,6,0.00239712345185777,0,0,0,0
"TZ",201201,6334,1,1,0,0,2364,2,0.000846023688663283,0,0,0,0
"TZ",201202,6335,0,0,0,0,2468,0,0,0,0,0,0
"TZ",201203,6336,1,0,0,1,2246,2,0.000890471950133571,0,0,0,0
"TZ",201204,6337,0,0,0,0,2014,0,0,0,0,0,0
"TZ",201205,6338,0,0,1,1,2878,2,0.000694927032661571,0,0,0,0
"TZ",201206,6339,2,1,0,0,2941,3,0.00102006120367222,0,0,0,0
"TZ",201207,6340,1,0,2,5,3320,8,0.00240963855421687,0,0,0,0
"TZ",201208,6341,0,0,0,0,2892,0,0,0,0,0,0
"TZ",201209,6342,2,0,1,0,2288,3,0.00131118881118881,0,0,0,0
"TZ",201210,6343,0,0,0,0,3021,0,0,0,0,0,0
"TZ",201211,6344,4,2,1,0,2514,7,0.00278440731901352,8,0,2,0
"TZ",201212,6345,11,4,6,4,2248,25,0.0111209964412811,11,6,2,2
"UG",199001,6346,5,0,2,5,173,12,0.069364161849711,5,4,3,4
"UG",199002,6347,0,0,0,1,141,1,0.00709219858156028,0,1,0,2
"UG",199003,6348,4,0,0,3,129,7,0.0542635658914729,1,0,1,5
"UG",199004,6349,0,3,0,3,187,6,0.0320855614973262,7,3,2,1
"UG",199005,6350,5,2,2,3,195,12,0.0615384615384615,3,0,4,4
"UG",199006,6351,3,0,0,3,147,6,0.0408163265306122,2,0,3,13
"UG",199007,6352,0,0,1,9,232,10,0.0431034482758621,1,0,2,8
"UG",199008,6353,1,5,1,4,263,11,0.0418250950570342,0,1,1,6
"UG",199009,6354,2,0,1,2,262,5,0.0190839694656489,7,0,2,2
"UG",199010,6355,13,2,6,9,581,30,0.0516351118760757,10,8,6,14
"UG",199011,6356,10,3,1,3,306,17,0.0555555555555556,9,3,1,5
"UG",199012,6357,0,0,0,0,247,0,0,1,0,2,1
"UG",199101,6358,9,4,1,8,234,22,0.094017094017094,5,3,1,6
"UG",199102,6359,2,0,2,0,185,4,0.0216216216216216,6,0,1,0
"UG",199103,6360,1,4,0,7,251,12,0.047808764940239,6,5,0,4
"UG",199104,6361,0,0,0,2,180,2,0.0111111111111111,7,0,0,4
"UG",199105,6362,2,7,1,5,322,15,0.046583850931677,2,4,2,12
"UG",199106,6363,1,1,0,2,376,4,0.0106382978723404,1,0,2,1
"UG",199107,6364,4,0,4,9,275,17,0.0618181818181818,10,5,0,7
"UG",199108,6365,1,0,0,0,498,1,0.00200803212851406,1,0,0,2
"UG",199109,6366,2,0,1,4,195,7,0.0358974358974359,3,1,0,2
"UG",199110,6367,1,0,0,0,298,1,0.00335570469798658,4,3,2,1
"UG",199111,6368,6,2,2,0,271,10,0.03690036900369,6,1,3,6
"UG",199112,6369,3,2,2,4,183,11,0.0601092896174863,0,0,2,5
"UG",199201,6370,0,6,0,2,248,8,0.032258064516129,0,1,1,6
"UG",199202,6371,0,0,1,0,134,1,0.00746268656716418,2,1,0,0
"UG",199203,6372,0,0,0,0,98,0,0,0,1,0,0
"UG",199204,6373,1,0,0,1,245,2,0.00816326530612245,2,0,1,0
"UG",199205,6374,1,5,4,0,300,10,0.0333333333333333,5,2,2,2
"UG",199206,6375,2,1,0,1,161,4,0.0248447204968944,1,1,1,1
"UG",199207,6376,2,0,0,3,148,5,0.0337837837837838,2,0,1,3
"UG",199208,6377,2,0,0,0,252,2,0.00793650793650794,0,0,1,0
"UG",199209,6378,0,0,2,3,166,5,0.0301204819277108,0,1,2,1
"UG",199210,6379,2,0,0,2,159,4,0.0251572327044025,1,2,0,0
"UG",199211,6380,1,0,4,6,165,11,0.0666666666666667,3,3,1,4
"UG",199212,6381,0,0,0,1,216,1,0.00462962962962963,3,0,1,0
"UG",199301,6382,0,2,0,6,148,8,0.0540540540540541,0,4,2,0
"UG",199302,6383,11,1,1,8,472,21,0.0444915254237288,22,5,1,5
"UG",199303,6384,3,3,0,13,246,19,0.0772357723577236,0,0,0,1
"UG",199304,6385,0,2,0,4,194,6,0.0309278350515464,0,0,0,1
"UG",199305,6386,1,1,0,2,150,4,0.0266666666666667,0,0,0,0
"UG",199306,6387,0,0,1,2,182,3,0.0164835164835165,3,0,3,4
"UG",199307,6388,1,1,0,1,167,3,0.0179640718562874,2,4,0,2
"UG",199308,6389,7,1,2,4,287,14,0.0487804878048781,8,0,2,5
"UG",199309,6390,1,0,0,0,131,1,0.00763358778625954,1,0,0,0
"UG",199310,6391,1,4,0,0,233,5,0.0214592274678112,1,0,0,0
"UG",199311,6392,2,4,0,0,271,6,0.022140221402214,2,0,0,0
"UG",199312,6393,1,0,0,0,208,1,0.00480769230769231,1,0,0,0
"UG",199401,6394,5,1,0,10,406,16,0.0394088669950739,4,1,0,10
"UG",199402,6395,8,6,2,7,304,23,0.0756578947368421,9,3,6,14
"UG",199403,6396,8,8,5,28,341,49,0.143695014662757,7,9,2,15
"UG",199404,6397,4,3,2,5,280,14,0.05,6,1,0,3
"UG",199405,6398,1,0,1,5,296,7,0.0236486486486486,3,0,3,2
"UG",199406,6399,1,0,1,2,228,4,0.0175438596491228,9,0,5,3
"UG",199407,6400,3,5,3,9,533,20,0.0375234521575985,7,2,0,9
"UG",199408,6401,1,1,0,4,293,6,0.0204778156996587,3,2,1,2
"UG",199409,6402,1,2,2,9,341,14,0.0410557184750733,4,4,2,4
"UG",199410,6403,1,0,1,5,260,7,0.0269230769230769,4,2,4,4
"UG",199411,6404,1,3,1,3,266,8,0.0300751879699248,4,4,0,1
"UG",199412,6405,2,3,0,8,548,13,0.0237226277372263,1,2,4,13
"UG",199501,6406,4,2,0,6,213,12,0.0563380281690141,4,0,0,5
"UG",199502,6407,8,7,0,5,420,20,0.0476190476190476,12,3,2,15
"UG",199503,6408,5,12,4,9,566,30,0.0530035335689046,6,3,5,11
"UG",199504,6409,0,0,1,16,448,17,0.0379464285714286,11,5,7,8
"UG",199505,6410,4,0,0,8,222,12,0.0540540540540541,7,1,1,5
"UG",199506,6411,0,1,0,1,207,2,0.00966183574879227,6,0,7,1
"UG",199507,6412,2,0,0,0,252,2,0.00793650793650794,4,3,1,0
"UG",199508,6413,0,2,1,13,279,16,0.0573476702508961,2,2,5,12
"UG",199509,6414,2,0,0,3,293,5,0.0170648464163823,4,5,0,1
"UG",199510,6415,4,1,0,5,162,10,0.0617283950617284,6,0,0,2
"UG",199511,6416,2,1,1,5,529,9,0.0170132325141777,8,8,1,6
"UG",199512,6417,0,0,0,0,322,0,0,7,4,4,0
"UG",199601,6418,2,1,1,6,363,10,0.0275482093663912,0,1,0,3
"UG",199602,6419,2,1,0,9,253,12,0.0474308300395257,11,2,2,4
"UG",199603,6420,10,3,3,33,629,49,0.0779014308426073,12,7,13,12
"UG",199604,6421,3,5,0,14,223,22,0.0986547085201794,9,3,7,3
"UG",199605,6422,18,4,4,10,471,36,0.0764331210191083,21,6,6,14
"UG",199606,6423,20,5,4,24,604,53,0.0877483443708609,15,4,3,15
"UG",199607,6424,21,9,18,49,1033,97,0.0939012584704743,23,11,24,39
"UG",199608,6425,7,7,7,61,836,82,0.0980861244019139,14,6,12,28
"UG",199609,6426,8,4,2,32,1272,46,0.0361635220125786,9,5,12,34
"UG",199610,6427,14,2,9,49,1219,74,0.0607054963084495,36,13,7,21
"UG",199611,6428,26,12,20,82,1760,140,0.0795454545454545,30,15,8,53
"UG",199612,6429,54,19,6,106,1553,185,0.119124275595621,62,19,19,75
"UG",199701,6430,34,6,8,42,1174,90,0.0766609880749574,45,15,19,38
"UG",199702,6431,25,14,17,56,1490,112,0.0751677852348993,29,22,24,49
"UG",199703,6432,33,11,15,39,1808,98,0.0542035398230089,56,20,15,46
"UG",199704,6433,34,22,3,29,1190,88,0.0739495798319328,36,16,7,33
"UG",199705,6434,9,11,5,21,1037,46,0.0443587270973963,16,12,11,16
"UG",199706,6435,26,14,9,79,799,128,0.160200250312891,40,15,4,47
"UG",199707,6436,38,16,15,126,2177,195,0.0895728066146073,53,25,16,57
"UG",199708,6437,11,13,7,39,1633,70,0.0428658909981629,22,7,10,29
"UG",199709,6438,17,9,14,111,1955,151,0.0772378516624041,30,8,32,119
"UG",199710,6439,26,12,20,85,1949,143,0.073370959466393,26,9,19,65
"UG",199711,6440,17,3,1,16,1290,37,0.0286821705426357,19,5,4,39
"UG",199712,6441,19,4,0,17,1784,40,0.0224215246636771,34,8,9,28
"UG",199801,6442,19,4,4,28,2029,55,0.0271069492360769,20,9,7,32
"UG",199802,6443,27,2,11,79,2224,119,0.0535071942446043,42,13,19,84
"UG",199803,6444,14,8,4,34,2715,60,0.0220994475138122,25,3,12,55
"UG",199804,6445,42,7,14,43,3102,106,0.0341715022566086,49,16,15,49
"UG",199805,6446,48,17,28,109,3034,202,0.0665787738958471,60,12,15,86
"UG",199806,6447,74,20,28,204,3555,326,0.0917018284106892,99,20,58,94
"UG",199807,6448,37,16,8,47,1984,108,0.0544354838709677,38,7,12,50
"UG",199808,6449,81,21,42,81,4183,225,0.0537891465455415,109,52,54,85
"UG",199809,6450,88,19,57,75,3820,239,0.062565445026178,144,46,60,79
"UG",199810,6451,74,6,30,84,3687,194,0.0526173040412259,82,30,50,68
"UG",199811,6452,82,16,30,92,3433,220,0.064083891639965,99,25,43,61
"UG",199812,6453,37,10,18,110,2558,175,0.0684128225175919,40,19,28,42
"UG",199901,6454,82,16,42,57,3194,197,0.0616781465247339,106,16,53,66
"UG",199902,6455,48,7,17,50,2208,122,0.0552536231884058,43,4,26,40
"UG",199903,6456,62,8,33,112,3297,215,0.0652107976948741,85,27,23,85
"UG",199904,6457,54,6,24,81,2833,165,0.0582421461348394,64,17,25,45
"UG",199905,6458,102,10,39,53,3797,204,0.0537266262839083,120,30,29,53
"UG",199906,6459,73,13,26,51,3563,163,0.045747965197867,108,22,40,19
"UG",199907,6460,89,15,40,40,3598,184,0.0511395219566426,118,22,29,41
"UG",199908,6461,137,14,41,30,4480,222,0.0495535714285714,149,19,19,33
"UG",199909,6462,32,4,8,14,2877,58,0.0201598887730275,47,9,15,16
"UG",199910,6463,29,5,6,24,2829,64,0.0226228349240014,51,11,14,17
"UG",199911,6464,58,7,25,53,3993,143,0.0358126721763085,58,20,46,43
"UG",199912,6465,153,27,22,200,3858,402,0.104199066874028,185,38,45,127
"UG",200001,6466,104,21,32,252,4699,409,0.087039795701213,147,41,62,191
"UG",200002,6467,45,15,19,85,3569,164,0.0459512468478565,61,26,19,69
"UG",200003,6468,42,12,9,54,4579,117,0.0255514304433282,61,9,32,29
"UG",200004,6469,38,13,15,51,3647,117,0.0320811625993968,47,12,15,38
"UG",200005,6470,57,14,12,57,4329,140,0.0323400323400323,90,9,13,35
"UG",200006,6471,19,13,17,58,5281,107,0.0202613141450483,49,25,22,56
"UG",200007,6472,20,15,15,30,3707,80,0.0215807930941462,35,10,14,32
"UG",200008,6473,32,13,9,60,3593,114,0.0317283607013638,35,18,83,54
"UG",200009,6474,31,11,25,83,3717,150,0.0403551251008878,60,10,22,76
"UG",200010,6475,30,8,11,66,2641,115,0.043544112078758,23,20,22,38
"UG",200011,6476,35,2,8,7,2772,52,0.0187590187590188,50,6,7,29
"UG",200012,6477,32,5,4,30,2690,71,0.0263940520446097,47,5,18,41
"UG",200101,6478,69,7,15,41,4838,132,0.0272840016535759,85,23,14,42
"UG",200102,6479,62,8,6,38,3658,114,0.0311645708037179,67,12,23,22
"UG",200103,6480,29,17,14,67,3450,127,0.0368115942028985,44,15,27,57
"UG",200104,6481,28,1,9,40,2772,78,0.0281385281385281,36,22,14,36
"UG",200105,6482,35,15,18,32,4327,100,0.0231107002542177,52,28,23,56
"UG",200106,6483,37,11,15,30,3966,93,0.0234493192133132,62,11,12,60
"UG",200107,6484,22,13,10,17,3237,62,0.0191535372258264,40,11,8,25
"UG",200108,6485,25,4,5,30,3396,64,0.0188457008244994,38,12,26,18
"UG",200109,6486,12,1,5,22,2159,40,0.0185270958777212,24,6,9,20
"UG",200110,6487,21,10,9,23,4426,63,0.0142340713962946,37,11,7,19
"UG",200111,6488,15,16,12,16,3547,59,0.0166337750211446,20,10,14,20
"UG",200112,6489,27,10,3,20,4129,60,0.0145313635262775,31,10,6,18
"UG",200201,6490,35,11,4,28,4967,78,0.0157036440507348,51,11,12,35
"UG",200202,6491,16,2,5,36,4391,59,0.0134365748121157,25,12,10,26
"UG",200203,6492,25,14,6,74,5941,119,0.0200302979296415,41,17,18,73
"UG",200204,6493,35,6,5,28,5609,74,0.0131930825459084,97,11,14,25
"UG",200205,6494,34,9,22,36,4753,101,0.0212497370082053,70,12,14,29
"UG",200206,6495,46,14,17,139,4119,216,0.0524399126001457,56,11,14,86
"UG",200207,6496,72,21,41,275,6073,409,0.067347274822987,111,26,69,136
"UG",200208,6497,144,46,44,315,6129,549,0.0895741556534508,175,70,79,279
"UG",200209,6498,55,28,44,220,4178,347,0.0830540928674007,95,52,57,126
"UG",200210,6499,81,38,31,197,5563,347,0.0623764156030919,154,46,38,183
"UG",200211,6500,87,25,24,137,5192,273,0.0525808936825886,130,47,49,174
"UG",200212,6501,97,13,23,89,4525,222,0.049060773480663,112,29,32,98
"UG",200301,6502,28,34,17,87,5174,166,0.0320834943950522,58,17,29,107
"UG",200302,6503,42,12,19,80,4920,153,0.0310975609756098,65,34,45,70
"UG",200303,6504,162,38,50,123,5848,373,0.0637824897400821,164,42,42,142
"UG",200304,6505,69,21,41,136,5106,267,0.0522914218566393,80,29,45,99
"UG",200305,6506,55,26,10,152,6127,243,0.0396605190141994,66,32,32,133
"UG",200306,6507,74,30,42,292,6207,438,0.0705654905751571,115,40,94,178
"UG",200307,6508,64,11,20,146,7017,241,0.0343451617500356,104,53,64,130
"UG",200308,6509,56,37,34,154,5398,281,0.0520563171545017,97,27,74,113
"UG",200309,6510,71,20,18,169,5855,278,0.0474807856532878,97,50,63,122
"UG",200310,6511,52,20,19,116,5525,207,0.0374660633484163,72,41,42,109
"UG",200311,6512,69,26,25,146,5900,266,0.0450847457627119,129,50,68,139
"UG",200312,6513,49,12,11,37,4542,109,0.0239982386613827,72,28,53,71
"UG",200401,6514,67,25,36,89,4987,217,0.0435131341487868,100,30,54,152
"UG",200402,6515,34,18,30,236,5888,318,0.054008152173913,70,35,77,191
"UG",200403,6516,43,17,30,155,5856,245,0.0418374316939891,78,11,50,151
"UG",200404,6517,82,20,26,139,5234,267,0.0510126098586167,123,30,45,147
"UG",200405,6518,56,43,34,204,5658,337,0.0595616825733475,87,23,24,149
"UG",200406,6519,61,24,31,143,6286,259,0.0412026726057906,102,36,49,163
"UG",200407,6520,35,29,29,73,5418,166,0.0306386120339609,50,15,26,82
"UG",200408,6521,62,49,25,66,6097,202,0.0331310480564212,65,31,28,51
"UG",200409,6522,47,19,26,59,6105,151,0.0247338247338247,68,29,23,65
"UG",200410,6523,30,7,23,65,5780,125,0.0216262975778547,51,7,6,94
"UG",200411,6524,127,19,22,100,5935,268,0.0451558550968829,152,36,61,111
"UG",200412,6525,161,33,38,71,5756,303,0.052640722724114,175,51,51,75
"UG",200501,6526,134,9,9,56,6360,208,0.0327044025157233,198,22,49,71
"UG",200502,6527,72,22,21,76,5322,191,0.0358887636226982,81,32,29,89
"UG",200503,6528,32,23,6,85,5592,146,0.0261087267525036,39,32,23,98
