"","Code","MonthYear","VC","MC","VV","MV","N","Sum","Srat"
"1476","CG",199712,7,0,3,1,1029,11,0.010689990281827
"1477","CG",199801,1,0,3,3,569,7,0.0123022847100176
"1478","CG",199802,1,0,3,0,889,4,0.00449943757030371
"1479","CG",199803,0,0,2,0,605,2,0.00330578512396694
"1480","CG",199804,3,4,3,6,1005,16,0.0159203980099502
"1481","CG",199805,6,4,5,2,1199,17,0.0141784820683903
"1482","CG",199806,0,1,0,7,734,8,0.0108991825613079
"1483","CG",199807,0,4,2,3,621,9,0.0144927536231884
"1484","CG",199808,233,59,92,277,5984,661,0.110461229946524
"1485","CG",199809,113,15,74,139,2154,341,0.158310120705664
"1486","CG",199810,142,25,66,216,2515,449,0.178528827037773
"1487","CG",199811,47,6,18,73,1661,144,0.0866947621914509
"1488","CG",199812,45,2,9,48,1310,104,0.0793893129770992
"1489","CG",199901,80,4,12,17,1027,113,0.110029211295034
"1490","CG",199902,44,2,13,24,1077,83,0.0770659238625813
"1491","CG",199903,44,4,8,40,1407,96,0.0682302771855011
"1492","CG",199904,26,0,5,10,819,41,0.0500610500610501
"1493","CG",199905,30,6,11,14,993,61,0.0614300100704935
"1494","CG",199906,60,3,0,26,924,89,0.0963203463203463
"1495","CG",199907,50,17,25,30,1017,122,0.119960668633235
"1496","CG",199908,29,7,12,18,1036,66,0.0637065637065637
"1497","CG",199909,25,2,9,15,887,51,0.0574971815107103
"1498","CG",199910,14,4,9,46,679,73,0.107511045655376
"1499","CG",199911,50,12,23,43,1272,128,0.10062893081761
"1500","CG",199912,29,13,9,35,903,86,0.0952380952380952
"1501","CG",200001,25,7,5,29,968,66,0.0681818181818182
"1502","CG",200002,26,2,14,14,657,56,0.0852359208523592
"1503","CG",200003,17,1,23,9,810,50,0.0617283950617284
"1504","CG",200004,23,5,29,19,762,76,0.0997375328083989
"1505","CG",200005,14,2,1,8,762,25,0.0328083989501312
"1506","CG",200006,17,4,3,3,1036,27,0.0260617760617761
"1507","CG",200007,4,1,2,4,371,11,0.0296495956873315
"1508","CG",200008,13,0,11,20,1013,44,0.0434353405725568
"1509","CG",200009,21,0,4,10,479,35,0.0730688935281837
"1510","CG",200010,12,4,14,4,546,34,0.0622710622710623
"1511","CG",200011,4,1,4,21,458,30,0.0655021834061135
"1512","CG",200012,19,5,3,7,474,34,0.0717299578059072
"1513","CG",200101,47,10,20,33,3385,110,0.0324963072378139
"1514","CG",200102,17,1,8,17,1196,43,0.0359531772575251
"1515","CG",200103,43,16,10,8,1528,77,0.0503926701570681
"1516","CG",200104,41,20,18,29,1472,108,0.0733695652173913
"1517","CG",200105,21,14,19,8,1362,62,0.0455212922173275
"1518","CG",200106,10,3,11,7,745,31,0.0416107382550336
"1519","CG",200107,18,1,10,13,848,42,0.0495283018867925
"1520","CG",200108,27,0,11,7,838,45,0.0536992840095465
"1521","CG",200109,18,1,1,15,727,35,0.0481430536451169
"1522","CG",200110,36,0,14,5,790,55,0.069620253164557
"1523","CG",200111,9,2,1,4,668,16,0.0239520958083832
"1524","CG",200112,14,1,4,6,529,25,0.0472589792060491
"1525","CG",200201,22,4,1,2,947,29,0.030623020063358
"1526","CG",200202,22,4,7,11,740,44,0.0594594594594595
"1527","CG",200203,29,15,12,22,1054,78,0.0740037950664137
"1528","CG",200204,29,5,10,15,893,59,0.0660694288913774
"1529","CG",200205,33,2,9,17,615,61,0.0991869918699187
"1530","CG",200206,19,0,13,12,530,44,0.0830188679245283
"1531","CG",200207,32,2,6,5,1041,45,0.0432276657060519
"1532","CG",200208,25,6,7,21,1088,59,0.0542279411764706
"1533","CG",200209,10,1,4,16,650,31,0.0476923076923077
"1534","CG",200210,45,8,10,36,1271,99,0.0778914240755311
"1535","CG",200211,24,5,6,7,736,42,0.0570652173913043
"1536","CG",200212,29,1,15,16,962,61,0.0634095634095634
"1537","CG",200301,27,18,16,16,1105,77,0.069683257918552
"1538","CG",200302,26,3,20,18,924,67,0.0725108225108225
"1539","CG",200303,31,3,3,11,997,48,0.0481444332998997
"1540","CG",200304,22,1,10,4,1198,37,0.0308848080133556
"1541","CG",200305,17,4,1,9,1123,31,0.0276046304541407
"1542","CG",200306,23,15,15,17,1447,70,0.0483759502418798
"1543","CG",200307,43,4,5,13,1361,65,0.0477590007347539
"1544","CG",200308,3,0,2,4,804,9,0.0111940298507463
"1545","CG",200309,5,0,3,0,826,8,0.00968523002421308
"1546","CG",200310,1,0,0,0,662,1,0.00151057401812689
"1547","CG",200311,10,3,6,3,796,22,0.0276381909547739
"1548","CG",200312,0,0,1,5,353,6,0.0169971671388102
"1549","CG",200401,13,2,0,1,796,16,0.0201005025125628
"1550","CG",200402,4,3,2,8,741,17,0.0229419703103914
"1551","CG",200403,5,0,1,2,846,8,0.00945626477541371
"1552","CG",200404,3,0,0,0,692,3,0.00433526011560694
"1553","CG",200405,22,4,3,10,1080,39,0.0361111111111111
"1554","CG",200406,19,15,12,50,3116,96,0.030808729139923
"1555","CG",200407,0,0,0,7,542,7,0.0129151291512915
"1556","CG",200408,0,2,1,2,646,5,0.00773993808049536
"1557","CG",200409,6,0,3,2,357,11,0.030812324929972
"1558","CG",200410,1,0,6,4,567,11,0.0194003527336861
"1559","CG",200411,6,1,0,4,518,11,0.0212355212355212
"1560","CG",200412,11,1,1,14,817,27,0.0330477356181151
"1561","CG",200501,3,0,5,0,645,8,0.0124031007751938
"1562","CG",200502,0,1,1,2,497,4,0.00804828973843058
"1563","CG",200503,2,1,1,5,599,9,0.015025041736227
"1564","CG",200504,3,1,4,1,624,9,0.0144230769230769
"1565","CG",200505,3,3,1,11,463,18,0.0388768898488121
"1566","CG",200506,4,0,0,0,506,4,0.00790513833992095
"1567","CG",200507,5,4,1,3,423,13,0.0307328605200946
"1568","CG",200508,0,0,0,3,322,3,0.0093167701863354
"1569","CG",200509,0,1,1,7,350,9,0.0257142857142857
"1570","CG",200510,0,2,0,8,268,10,0.0373134328358209
"1571","CG",200511,0,1,0,3,550,4,0.00727272727272727
"1572","CG",200512,1,1,0,0,475,2,0.00421052631578947
"1573","CG",200601,1,4,3,11,345,19,0.0550724637681159
"1574","CG",200602,4,3,1,7,480,15,0.03125
"1575","CG",200603,8,8,0,6,1246,22,0.0176565008025682
"1576","CG",200604,4,5,5,3,719,17,0.023643949930459
"1577","CG",200605,3,1,0,3,1091,7,0.00641613198900092
"1578","CG",200606,6,7,0,5,1182,18,0.0152284263959391
"1579","CG",200607,13,4,5,9,2267,31,0.0136744596382885
"1580","CG",200608,5,1,1,5,2209,12,0.00543232231779086
"1581","CG",200609,1,0,2,1,1167,4,0.00342759211653813
"1582","CG",200610,7,0,6,13,1724,26,0.0150812064965197
"1583","CG",200611,8,2,3,31,2894,44,0.0152038700760194
"1584","CG",200612,3,2,1,8,657,14,0.0213089802130898
"1585","CG",200701,6,0,0,5,520,11,0.0211538461538462
"1586","CG",200702,7,1,0,7,366,15,0.040983606557377
"1587","CG",200703,5,0,1,24,2037,30,0.0147275405007364
"1588","CG",200704,8,0,1,3,993,12,0.0120845921450151
"1589","CG",200705,1,1,0,8,918,10,0.0108932461873638
"1590","CG",200706,1,0,0,5,892,6,0.00672645739910314
"1591","CG",200707,0,1,4,4,761,9,0.011826544021025
"1592","CG",200708,0,1,0,9,737,10,0.0135685210312076
"1593","CG",200709,24,3,11,26,1953,64,0.0327700972862263
"1594","CG",200710,30,6,35,12,2882,83,0.0287994448299792
"1595","CG",200711,25,3,9,3,911,40,0.0439077936333699
"1596","CG",200712,34,3,33,20,1224,90,0.0735294117647059
"1597","CG",200801,15,8,4,15,947,42,0.044350580781415
"1598","CG",200802,13,6,2,3,1166,24,0.0205831903945112
"1599","CG",200803,1,0,0,1,812,2,0.00246305418719212
"1600","CG",200804,2,1,2,1,840,6,0.00714285714285714
"1601","CG",200805,0,1,4,13,853,18,0.0211019929660023
"1602","CG",200806,3,2,5,8,760,18,0.0236842105263158
"1603","CG",200807,2,1,1,2,613,6,0.00978792822185971
"1604","CG",200808,5,0,0,8,406,13,0.0320197044334975
"1605","CG",200809,14,1,6,18,771,39,0.0505836575875486
"1606","CG",200810,80,17,34,58,2575,189,0.0733980582524272
"1607","CG",200811,237,22,53,99,4542,411,0.0904887714663144
"1608","CG",200812,61,13,33,55,1854,162,0.087378640776699
"1609","CG",200901,56,20,38,43,2384,157,0.0658557046979866
"1610","CG",200902,28,10,5,20,1276,63,0.0493730407523511
"1611","CG",200903,14,5,1,8,1395,28,0.0200716845878136
"1612","CG",200904,5,6,3,21,922,35,0.0379609544468547
"1613","CG",200905,9,6,7,15,1126,37,0.0328596802841918
"1614","CG",200906,1,0,0,3,600,4,0.00666666666666667
"1615","CG",200907,2,2,1,17,758,22,0.029023746701847
"1616","CG",200908,2,0,2,19,1869,23,0.0123060460139112
"1617","CG",200909,3,1,4,9,1217,17,0.0139687756778965
"1618","CG",200910,5,2,0,12,1287,19,0.0147630147630148
"1619","CG",200911,4,1,1,1,1231,7,0.00568643379366369
"1620","CG",200912,26,5,17,23,1327,71,0.0535041446872645
"1621","CG",201001,7,1,0,9,865,17,0.0196531791907514
"1622","CG",201002,0,0,2,5,510,7,0.0137254901960784
"1623","CG",201003,0,0,1,1,312,2,0.00641025641025641
"1624","CG",201004,14,2,5,35,1022,56,0.0547945205479452
"1625","CG",201005,3,1,4,4,562,12,0.0213523131672598
"1626","CG",201006,1,0,0,3,857,4,0.00466744457409568
"1627","CG",201007,5,0,0,4,767,9,0.0117340286831812
"1628","CG",201008,7,4,13,53,1228,77,0.0627035830618893
"1629","CG",201009,9,4,2,10,1558,25,0.0160462130937099
"1630","CG",201010,6,4,8,29,1535,47,0.0306188925081433
"1631","CG",201011,1,1,0,3,765,5,0.0065359477124183
"1632","CG",201012,4,1,2,9,701,16,0.0228245363766049
"1633","CG",201101,1,0,4,4,590,9,0.0152542372881356
"1634","CG",201102,2,0,1,5,920,8,0.00869565217391304
"1635","CG",201103,0,0,1,1,1254,2,0.00159489633173844
"1636","CG",201104,2,1,0,1,884,4,0.00452488687782805
"1637","CG",201105,0,0,0,2,598,2,0.00334448160535117
"1638","CG",201106,2,0,1,5,1170,8,0.00683760683760684
"1639","CG",201107,0,0,2,3,1513,5,0.00330469266358229
"1640","CG",201108,0,0,0,0,415,0,0
"1641","CG",201109,1,0,1,7,929,9,0.00968783638320775
"1642","CG",201110,0,0,0,0,880,0,0
"1643","CG",201111,16,0,2,23,3071,41,0.013350700097688
"1644","CG",201112,1,1,2,25,3842,29,0.0075481520041645
"1645","CG",201201,7,3,0,16,3468,26,0.00749711649365629
"1646","CG",201202,3,0,0,0,914,3,0.00328227571115974
"1647","CG",201203,4,1,0,11,1297,16,0.0123361603700848
"1648","CG",201204,8,1,0,10,1273,19,0.0149253731343284
"1649","CG",201205,17,1,7,8,1605,33,0.0205607476635514
"1650","CG",201206,16,3,7,9,866,35,0.0404157043879908
"1651","CG",201207,44,6,27,78,1809,155,0.0856826976229961
"1652","CG",201208,12,10,8,13,984,43,0.0436991869918699
"1653","CG",201209,3,0,5,11,857,19,0.0221703617269545
"1654","CG",201210,29,1,9,15,1549,54,0.0348612007746934
"1655","CG",201211,108,22,48,77,2366,255,0.107776838546069
"1656","CG",201212,68,27,10,32,1531,137,0.0894839973873285
"1657","CT",199001,0,0,0,0,25,0,0
"1658","CT",199002,0,0,0,0,22,0,0
"1659","CT",199004,0,0,0,0,12,0,0
"1660","CT",199005,0,0,0,0,21,0,0
"1661","CT",199006,0,0,0,0,17,0,0
"1662","CT",199007,0,0,0,0,4,0,0
"1663","CT",199008,0,0,0,0,1,0,0
"1664","CT",199009,0,0,0,0,11,0,0
"1665","CT",199010,0,0,0,1,24,1,0.0416666666666667
"1666","CT",199011,0,0,0,0,20,0,0
"1667","CT",199012,0,1,0,0,17,1,0.0588235294117647
"1668","CT",199101,0,0,0,0,1,0,0
"1669","CT",199102,0,0,0,0,25,0,0
"1670","CT",199103,0,0,0,0,10,0,0
"1671","CT",199104,0,0,0,0,25,0,0
"1672","CT",199105,0,0,0,0,17,0,0
"1673","CT",199106,0,0,0,0,17,0,0
"1674","CT",199107,0,0,0,0,37,0,0
"1675","CT",199108,2,0,0,0,48,2,0.0416666666666667
"1676","CT",199109,0,0,0,0,39,0,0
"1677","CT",199110,0,0,0,0,50,0,0
"1678","CT",199111,0,0,0,0,34,0,0
"1679","CT",199112,0,0,0,0,33,0,0
"1680","CT",199201,0,0,0,2,34,2,0.0588235294117647
"1681","CT",199202,0,0,0,0,16,0,0
"1682","CT",199203,0,0,0,0,1,0,0
"1683","CT",199204,0,0,0,0,9,0,0
"1684","CT",199205,0,0,0,0,34,0,0
"1685","CT",199206,0,0,0,0,22,0,0
"1686","CT",199207,0,0,0,0,15,0,0
"1687","CT",199208,0,0,0,0,28,0,0
"1688","CT",199209,0,0,0,0,13,0,0
"1689","CT",199210,1,0,1,0,10,2,0.2
"1690","CT",199211,0,0,0,0,11,0,0
"1691","CT",199212,0,0,0,0,19,0,0
"1692","CT",199301,0,0,0,0,16,0,0
"1693","CT",199302,0,0,0,0,34,0,0
"1694","CT",199303,0,0,0,0,29,0,0
"1695","CT",199304,0,0,0,0,18,0,0
"1696","CT",199305,0,0,0,0,25,0,0
"1697","CT",199306,0,0,0,0,36,0,0
"1698","CT",199307,0,0,0,0,18,0,0
"1699","CT",199308,0,0,0,0,60,0,0
"1700","CT",199309,0,1,0,0,36,1,0.0277777777777778
"1701","CT",199310,0,0,0,0,36,0,0
"1702","CT",199311,0,0,0,0,26,0,0
"1703","CT",199312,0,0,0,0,13,0,0
"1704","CT",199401,0,0,0,0,28,0,0
"1705","CT",199402,0,0,0,0,24,0,0
"1706","CT",199403,0,0,0,0,53,0,0
"1707","CT",199404,1,0,0,5,109,6,0.055045871559633
"1708","CT",199405,1,1,0,1,40,3,0.075
"1709","CT",199406,0,0,2,0,62,2,0.032258064516129
"1710","CT",199407,4,0,0,0,35,4,0.114285714285714
"1711","CT",199408,0,0,0,0,36,0,0
"1712","CT",199409,0,0,0,0,75,0,0
"1713","CT",199410,0,0,0,0,41,0,0
"1714","CT",199411,0,0,0,0,26,0,0
"1715","CT",199412,0,0,0,0,43,0,0
"1716","CT",199501,0,0,0,0,24,0,0
"1717","CT",199502,0,0,0,0,35,0,0
"1718","CT",199503,0,0,0,0,18,0,0
"1719","CT",199504,2,0,0,0,48,2,0.0416666666666667
"1720","CT",199505,0,0,0,0,17,0,0
"1721","CT",199506,0,0,0,0,49,0,0
"1722","CT",199507,0,0,0,0,11,0,0
"1723","CT",199508,0,0,0,0,44,0,0
"1724","CT",199509,0,0,0,0,27,0,0
"1725","CT",199510,0,0,0,0,46,0,0
"1726","CT",199511,0,0,0,0,20,0,0
"1727","CT",199512,0,0,0,1,22,1,0.0454545454545455
"1728","CT",199601,3,0,2,3,55,8,0.145454545454545
"1729","CT",199602,1,0,0,0,70,1,0.0142857142857143
"1730","CT",199603,0,0,0,0,15,0,0
"1731","CT",199604,1,0,0,1,102,2,0.0196078431372549
"1732","CT",199605,18,11,3,6,801,38,0.0474406991260924
"1733","CT",199606,3,0,0,3,109,6,0.055045871559633
"1734","CT",199607,2,0,0,0,77,2,0.025974025974026
"1735","CT",199608,0,0,0,0,86,0,0
"1736","CT",199609,0,0,0,0,43,0,0
"1737","CT",199610,0,0,2,0,67,2,0.0298507462686567
"1738","CT",199611,12,2,7,6,442,27,0.0610859728506787
"1739","CT",199612,32,5,16,23,687,76,0.110625909752547
"1740","CT",199701,19,0,4,6,457,29,0.0634573304157549
"1741","CT",199702,1,0,0,0,129,1,0.00775193798449612
"1742","CT",199703,6,2,3,1,149,12,0.0805369127516778
"1743","CT",199704,8,0,0,0,127,8,0.062992125984252
"1744","CT",199705,4,6,12,4,304,26,0.0855263157894737
"1745","CT",199706,2,1,2,6,351,11,0.0313390313390313
"1746","CT",199707,0,1,0,3,147,4,0.0272108843537415
"1747","CT",199708,0,0,0,0,123,0,0
"1748","CT",199709,0,0,1,0,150,1,0.00666666666666667
"1749","CT",199710,0,0,0,0,81,0,0
"1750","CT",199711,0,0,0,2,65,2,0.0307692307692308
"1751","CT",199712,0,0,0,0,49,0,0
"1752","CT",199801,0,0,0,4,143,4,0.027972027972028
"1753","CT",199802,0,0,0,0,181,0,0
"1754","CT",199803,0,0,0,0,199,0,0
"1755","CT",199804,0,0,0,2,125,2,0.016
"1756","CT",199805,0,0,0,2,246,2,0.00813008130081301
"1757","CT",199806,2,0,0,0,77,2,0.025974025974026
"1758","CT",199807,0,0,0,0,36,0,0
"1759","CT",199808,5,0,2,0,189,7,0.037037037037037
"1760","CT",199809,3,0,1,1,206,5,0.0242718446601942
"1761","CT",199810,1,0,0,0,99,1,0.0101010101010101
"1762","CT",199811,1,0,5,1,259,7,0.027027027027027
"1763","CT",199812,2,0,2,0,96,4,0.0416666666666667
"1764","CT",199901,5,7,9,10,334,31,0.092814371257485
"1765","CT",199902,2,0,1,2,112,5,0.0446428571428571
"1766","CT",199903,0,0,1,0,135,1,0.00740740740740741
"1767","CT",199904,0,0,0,1,138,1,0.0072463768115942
"1768","CT",199905,7,0,1,1,120,9,0.075
"1769","CT",199906,1,0,0,1,233,2,0.00858369098712446
"1770","CT",199907,15,2,5,9,255,31,0.12156862745098
"1771","CT",199908,4,4,1,2,110,11,0.1
"1772","CT",199909,0,0,0,0,271,0,0
"1773","CT",199910,1,0,0,0,208,1,0.00480769230769231
"1774","CT",199911,0,0,0,2,157,2,0.0127388535031847
"1775","CT",199912,2,0,2,5,126,9,0.0714285714285714
"1776","CT",200001,4,1,2,1,103,8,0.0776699029126214
"1777","CT",200002,0,0,1,0,90,1,0.0111111111111111
"1778","CT",200003,0,0,1,0,55,1,0.0181818181818182
"1779","CT",200004,0,0,3,0,51,3,0.0588235294117647
"1780","CT",200005,0,0,0,0,120,0,0
"1781","CT",200006,3,0,1,2,69,6,0.0869565217391304
"1782","CT",200007,1,0,0,0,93,1,0.010752688172043
"1783","CT",200008,3,0,1,3,156,7,0.0448717948717949
"1784","CT",200009,3,0,0,1,183,4,0.0218579234972678
"1785","CT",200010,3,0,0,1,138,4,0.0289855072463768
"1786","CT",200011,0,0,1,0,133,1,0.0075187969924812
"1787","CT",200012,1,0,1,0,213,2,0.00938967136150235
"1788","CT",200101,2,0,0,2,254,4,0.015748031496063
"1789","CT",200102,0,0,0,0,99,0,0
"1790","CT",200103,0,0,0,2,103,2,0.0194174757281553
"1791","CT",200104,8,7,0,0,155,15,0.0967741935483871
"1792","CT",200105,2,3,1,7,483,13,0.0269151138716356
"1793","CT",200106,21,6,12,21,1190,60,0.0504201680672269
"1794","CT",200107,4,1,0,2,296,7,0.0236486486486486
"1795","CT",200108,3,0,0,0,205,3,0.0146341463414634
"1796","CT",200109,8,2,0,0,123,10,0.0813008130081301
"1797","CT",200110,0,0,0,0,153,0,0
"1798","CT",200111,3,1,0,4,633,8,0.0126382306477093
"1799","CT",200112,8,3,11,1,439,23,0.0523917995444191
"1800","CT",200201,5,5,0,4,189,14,0.0740740740740741
"1801","CT",200202,0,0,0,0,142,0,0
"1802","CT",200203,0,0,0,0,159,0,0
"1803","CT",200204,0,0,4,0,93,4,0.043010752688172
"1804","CT",200205,0,0,1,0,69,1,0.0144927536231884
"1805","CT",200206,0,0,0,3,75,3,0.04
"1806","CT",200207,0,0,0,1,187,1,0.0053475935828877
"1807","CT",200208,6,0,2,1,293,9,0.0307167235494881
"1808","CT",200209,1,0,0,0,152,1,0.00657894736842105
"1809","CT",200210,18,6,6,13,469,43,0.0916844349680171
"1810","CT",200211,13,8,6,17,790,44,0.0556962025316456
"1811","CT",200212,20,5,3,20,555,48,0.0864864864864865
"1812","CT",200301,14,7,3,9,437,33,0.0755148741418764
"1813","CT",200302,8,4,11,28,469,51,0.108742004264392
"1814","CT",200303,31,1,9,30,1049,71,0.0676835081029552
"1815","CT",200304,5,0,0,3,292,8,0.0273972602739726
"1816","CT",200305,1,0,0,6,253,7,0.0276679841897233
"1817","CT",200306,6,0,4,4,522,14,0.0268199233716475
"1818","CT",200307,0,2,1,8,482,11,0.0228215767634855
"1819","CT",200308,0,0,0,6,296,6,0.0202702702702703
"1820","CT",200309,1,1,0,3,244,5,0.0204918032786885
"1821","CT",200310,2,0,0,2,322,4,0.0124223602484472
"1822","CT",200311,1,2,0,2,269,5,0.0185873605947955
"1823","CT",200312,10,1,0,4,406,15,0.0369458128078818
"1824","CT",200401,1,0,0,0,320,1,0.003125
"1825","CT",200402,0,0,0,0,281,0,0
"1826","CT",200403,14,3,3,9,1961,29,0.0147883732789393
"1827","CT",200404,3,0,3,2,221,8,0.0361990950226244
"1828","CT",200405,1,0,0,1,221,2,0.00904977375565611
"1829","CT",200406,3,1,1,0,195,5,0.0256410256410256
"1830","CT",200407,0,0,0,0,194,0,0
"1831","CT",200408,0,1,0,0,153,1,0.0065359477124183
"1832","CT",200409,0,0,0,0,89,0,0
"1833","CT",200410,0,0,1,1,95,2,0.0210526315789474
"1834","CT",200411,0,0,0,2,140,2,0.0142857142857143
"1835","CT",200412,0,1,2,4,183,7,0.0382513661202186
"1836","CT",200501,0,0,0,0,111,0,0
"1837","CT",200502,0,0,0,0,88,0,0
"1838","CT",200503,0,0,0,0,178,0,0
"1839","CT",200504,0,0,0,0,66,0,0
"1840","CT",200505,0,0,0,0,137,0,0
"1841","CT",200506,0,0,0,0,203,0,0
"1842","CT",200507,1,0,0,0,95,1,0.0105263157894737
"1843","CT",200508,0,0,0,3,97,3,0.0309278350515464
"1844","CT",200509,0,0,0,0,94,0,0
"1845","CT",200510,0,0,0,1,98,1,0.0102040816326531
"1846","CT",200511,0,0,0,0,98,0,0
"1847","CT",200512,1,1,0,1,93,3,0.032258064516129
"1848","CT",200601,0,0,1,0,143,1,0.00699300699300699
"1849","CT",200602,1,0,0,0,190,1,0.00526315789473684
"1850","CT",200603,0,0,2,4,219,6,0.0273972602739726
"1851","CT",200604,3,0,0,5,218,8,0.036697247706422
"1852","CT",200605,2,3,1,6,134,12,0.0895522388059701
"1853","CT",200606,3,3,1,8,218,15,0.0688073394495413
"1854","CT",200607,1,0,2,2,109,5,0.0458715596330275
"1855","CT",200608,12,4,6,6,421,28,0.0665083135391924
"1856","CT",200609,0,0,0,2,227,2,0.00881057268722467
"1857","CT",200610,2,3,0,16,246,21,0.0853658536585366
"1858","CT",200611,22,4,8,56,976,90,0.0922131147540984
"1859","CT",200612,18,11,10,14,540,53,0.0981481481481482
"1860","CT",200701,13,2,5,10,267,30,0.112359550561798
"1861","CT",200702,22,4,4,16,755,46,0.0609271523178808
"1862","CT",200703,8,6,2,17,449,33,0.0734966592427617
"1863","CT",200704,22,1,2,13,601,38,0.0632279534109817
"1864","CT",200705,24,17,0,10,533,51,0.0956848030018762
"1865","CT",200706,10,2,10,21,481,43,0.0893970893970894
"1866","CT",200707,1,0,1,3,232,5,0.021551724137931
"1867","CT",200708,3,1,2,1,232,7,0.0301724137931034
"1868","CT",200709,1,0,2,4,238,7,0.0294117647058824
"1869","CT",200710,0,2,2,8,248,12,0.0483870967741935
"1870","CT",200711,2,0,4,3,169,9,0.0532544378698225
"1871","CT",200712,0,3,0,7,124,10,0.0806451612903226
"1872","CT",200801,5,1,0,3,395,9,0.0227848101265823
"1873","CT",200802,19,6,6,11,515,42,0.0815533980582524
"1874","CT",200803,11,3,2,22,682,38,0.0557184750733138
"1875","CT",200804,6,1,1,8,269,16,0.0594795539033457
"1876","CT",200805,6,0,7,6,491,19,0.0386965376782077
"1877","CT",200806,10,0,0,11,387,21,0.0542635658914729
"1878","CT",200807,6,2,0,0,506,8,0.0158102766798419
"1879","CT",200808,0,0,0,0,125,0,0
"1880","CT",200809,9,3,8,20,373,40,0.107238605898123
"1881","CT",200810,3,0,5,8,276,16,0.0579710144927536
"1882","CT",200811,11,0,4,17,434,32,0.0737327188940092
"1883","CT",200812,20,2,4,10,761,36,0.0473061760840999
"1884","CT",200901,23,4,11,37,1391,75,0.0539180445722502
"1885","CT",200902,2,7,14,28,592,51,0.0861486486486486
"1886","CT",200903,20,6,2,14,437,42,0.0961098398169336
"1887","CT",200904,7,0,2,4,344,13,0.0377906976744186
"1888","CT",200905,5,1,2,3,738,11,0.0149051490514905
"1889","CT",200906,15,5,15,22,781,57,0.0729833546734955
"1890","CT",200907,10,0,5,3,456,18,0.0394736842105263
"1891","CT",200908,5,1,10,16,816,32,0.0392156862745098
"1892","CT",200909,11,5,2,21,554,39,0.0703971119133574
"1893","CT",200910,6,1,0,21,409,28,0.0684596577017115
"1894","CT",200911,7,9,6,34,780,56,0.0717948717948718
"1895","CT",200912,10,16,4,5,557,35,0.0628366247755835
"1896","CT",201001,5,2,1,14,831,22,0.02647412755716
"1897","CT",201002,15,5,6,17,390,43,0.11025641025641
"1898","CT",201003,4,0,5,19,296,28,0.0945945945945946
"1899","CT",201004,10,0,3,5,227,18,0.079295154185022
"1900","CT",201005,9,4,1,18,348,32,0.0919540229885057
"1901","CT",201006,1,4,3,2,187,10,0.053475935828877
"1902","CT",201007,3,3,0,8,246,14,0.0569105691056911
"1903","CT",201008,3,3,6,26,595,38,0.0638655462184874
"1904","CT",201009,2,1,1,9,349,13,0.0372492836676218
"1905","CT",201010,8,1,5,43,592,57,0.0962837837837838
"1906","CT",201011,8,4,6,31,1264,49,0.0387658227848101
"1907","CT",201012,15,2,2,5,703,24,0.0341394025604552
"1908","CT",201101,27,4,0,5,636,36,0.0566037735849057
"1909","CT",201102,6,3,0,8,597,17,0.0284757118927973
"1910","CT",201103,3,0,0,1,452,4,0.00884955752212389
"1911","CT",201104,4,0,0,5,484,9,0.0185950413223141
"1912","CT",201105,2,0,0,5,361,7,0.0193905817174515
"1913","CT",201106,23,4,5,10,525,42,0.08
"1914","CT",201107,2,3,2,2,425,9,0.0211764705882353
"1915","CT",201108,0,0,0,1,202,1,0.00495049504950495
"1916","CT",201109,10,1,0,2,328,13,0.0396341463414634
"1917","CT",201110,21,10,0,11,506,42,0.08300395256917
"1918","CT",201111,5,0,0,4,537,9,0.0167597765363128
"1919","CT",201112,0,0,0,10,443,10,0.0225733634311512
"1920","CT",201201,5,1,5,4,296,15,0.0506756756756757
