"Code","MonthYear","VC","MC","VV","MV"
"LI",200001,3,0,0,2
"LI",200002,1,0,0,1
"LI",200003,3,0,0,1
"LI",200004,6,1,1,6
"LI",200005,67,28,12,48
"LI",200006,17,19,6,15
"LI",200007,15,9,8,23
"LI",200008,4,1,5,10
"LI",200009,3,2,8,14
"LI",200010,1,1,3,13
"LI",200011,6,4,4,2
"LI",200012,13,1,21,8
"LI",200101,10,5,3,3
"LI",200102,9,1,7,12
"LI",200103,4,2,2,9
"LI",200104,5,1,2,19
"LI",200105,4,1,7,20
"LI",200106,7,5,0,1
"LI",200107,16,1,3,5
"LI",200108,4,0,9,10
"LI",200109,4,0,0,10
"LI",200110,1,0,0,7
"LI",200111,0,1,0,40
"LI",200112,8,2,0,38
"LI",200201,12,3,1,9
"LI",200202,18,6,4,73
"LI",200203,29,1,5,37
"LI",200204,25,1,7,51
"LI",200205,74,12,4,86
"LI",200206,29,10,7,67
"LI",200207,44,7,13,86
"LI",200208,24,2,9,20
"LI",200209,9,6,7,41
"LI",200210,6,1,2,14
"LI",200211,11,1,3,22
"LI",200212,14,3,17,48
"LI",200301,30,5,13,21
"LI",200302,20,9,8,52
"LI",200303,32,7,17,84
"LI",200304,26,8,8,56
"LI",200305,70,19,31,57
"LI",200306,222,73,76,164
"LI",200307,153,63,72,257
"LI",200308,283,73,90,148
"LI",200309,58,15,18,39
"LI",200310,100,11,23,45
"LI",200311,27,10,14,27
"LI",200312,27,23,9,20
"LI",200401,37,6,8,15
"LI",200402,12,4,1,10
"LI",200403,12,2,5,5
"LI",200404,14,2,8,6
"LI",200405,7,1,4,7
"LI",200406,10,0,3,2
"LI",200407,4,1,0,2
"LI",200408,21,0,4,1
"LI",200409,12,0,8,3
"LI",200410,18,3,0,2
"LI",200411,8,0,0,8
"LI",200412,2,0,2,1
"LI",200501,3,1,0,4
"LI",200502,4,0,1,3
"LI",200503,4,0,1,0
"LI",200504,7,3,2,4
"LI",200505,8,0,1,6
"LI",200506,2,0,0,1
"LI",200507,5,1,1,8
"LI",200508,12,3,4,2
"LI",200509,0,2,0,1
"LI",200510,1,1,1,4
"LI",200511,1,1,1,2
"LI",200512,0,1,1,0
"LI",200601,1,0,3,1
"LI",200602,2,2,0,2
"LI",200603,10,7,3,15
"LI",200604,6,2,3,6
"LI",200605,6,0,0,3
"LI",200606,1,2,3,10
"LI",200607,4,3,1,1
"LI",200608,2,0,0,2
"LI",200609,0,3,0,4
"LI",200610,3,4,6,2
"LI",200611,0,1,0,0
"LI",200612,2,2,4,2
"LI",200701,1,3,2,0
"LI",200702,6,0,1,4
"LI",200703,1,0,0,0
"LI",200704,0,0,1,0
"LI",200705,0,0,0,3
"LI",200706,10,2,2,12
"LI",200707,7,0,1,6
"LI",200708,1,0,0,0
"LI",200709,1,1,0,0
"LI",200710,1,5,1,12
"LI",200711,0,3,0,0
"LI",200712,1,0,0,0
"LI",200801,30,6,9,24
"LI",200802,1,1,0,4
"LI",200803,4,0,0,2
"LI",200804,2,1,1,1
"LI",200805,4,0,2,2
"LI",200806,3,0,4,0
"LI",200807,3,0,4,5
"LI",200808,14,0,12,6
"LI",200809,5,2,6,0
"LI",200810,2,2,2,4
"LI",200811,1,0,2,1
"LI",200812,1,0,1,0
"LI",200901,0,0,0,9
"LI",200902,7,1,0,9
"LI",200903,2,0,3,1
"LI",200904,3,4,0,1
"LI",200905,2,0,0,4
"LI",200906,1,0,0,0
"LI",200907,15,1,5,15
"LI",200908,3,3,2,0
"LI",200909,12,2,4,26
"LI",200910,4,0,1,5
"LI",200911,4,1,3,7
"LI",200912,0,0,2,3
"LI",201001,3,0,10,2
"LI",201002,3,0,2,2
"LI",201003,2,0,2,3
"LI",201004,6,1,6,1
"LI",201005,2,0,1,1
"LI",201006,1,0,1,2
"LI",201007,6,4,3,4
"LI",201008,5,1,3,25
"LI",201009,1,1,1,5
"LI",201010,3,2,1,0
"LI",201011,4,1,1,1
"LI",201012,0,0,1,7
"LI",201101,0,2,2,1
"LI",201102,10,4,0,15
"LI",201103,11,1,1,17
"LI",201104,4,0,0,4
"LI",201105,4,0,1,2
"LI",201106,0,0,0,1
"LI",201107,3,3,1,0
"LI",201108,2,0,4,0
"LI",201109,0,0,0,3
"LI",201110,9,0,9,8
"LI",201111,0,0,0,2
"LI",201112,1,0,0,0
"LI",201201,0,0,0,2
"LI",201202,0,0,0,4
"LI",201203,4,0,1,2
"LI",201204,13,2,1,13
"LI",201205,16,5,2,20
"LI",201206,6,0,6,8
"LI",201207,3,0,2,2
"LI",201208,3,1,1,3
"LI",201209,0,0,0,5
"LI",201210,0,0,0,5
"LI",201211,0,1,2,0
"LI",201212,0,0,1,0
"LI",201301,0,0,0,2
"LI",201302,1,1,1,1
"LI",201303,0,0,0,2
"LI",201304,0,0,0,0
"LI",201305,0,0,0,0
"LI",201306,2,1,0,7
"LI",201307,2,1,3,3
"LI",201308,4,1,3,8
"LI",201309,3,0,0,9
"LI",201310,11,3,0,3
"LI",201311,0,0,0,6
"LI",201312,4,0,0,0
"LI",201401,0,1,0,9
"LI",201402,1,0,0,1
"LI",201403,7,2,2,1
"LI",201404,3,0,0,4
"LI",201405,8,0,2,12
"LI",201406,3,0,0,8
"LI",201407,0,0,0,3
"LI",201408,4,0,6,5
"LI",201409,12,2,4,10
"LI",201410,2,0,4,8
"LI",201411,9,9,0,6
"LI",201412,0,0,0,0
"LY",199001,2,0,0,0
"LY",199002,2,0,0,0
"LY",199003,3,1,1,2
"LY",199004,0,0,0,2
"LY",199005,3,1,0,3
"LY",199006,2,2,3,2
"LY",199007,11,2,0,6
"LY",199008,0,0,0,0
"LY",199009,0,0,1,0
"LY",199010,0,0,0,0
"LY",199011,3,0,0,2
"LY",199012,5,1,0,1
"LY",199101,0,0,0,1
"LY",199102,1,0,0,0
"LY",199103,0,0,0,0
"LY",199104,2,0,0,0
"LY",199105,0,0,0,1
"LY",199106,1,2,0,3
"LY",199107,0,0,0,0
"LY",199108,0,0,0,0
"LY",199109,0,0,0,0
"LY",199110,0,0,0,0
"LY",199111,5,0,0,0
"LY",199112,1,0,0,0
"LY",199201,0,0,0,0
"LY",199202,1,0,0,1
"LY",199203,0,0,0,0
"LY",199204,5,0,3,0
"LY",199205,0,0,0,0
"LY",199206,3,0,1,0
"LY",199207,1,0,3,0
"LY",199208,1,0,2,0
"LY",199209,0,2,0,0
"LY",199210,11,2,1,3
"LY",199211,1,0,0,1
"LY",199212,0,0,0,0
"LY",199301,0,0,0,0
"LY",199302,0,0,0,1
"LY",199303,0,0,2,0
"LY",199304,3,0,0,0
"LY",199305,1,0,0,0
"LY",199306,0,1,0,1
"LY",199307,0,0,0,0
"LY",199308,3,0,1,0
"LY",199309,3,0,0,0
"LY",199310,8,0,3,4
"LY",199311,1,0,1,0
"LY",199312,2,0,1,1
"LY",199401,0,0,0,0
"LY",199402,0,0,0,2
"LY",199403,5,0,0,0
"LY",199404,0,0,0,0
"LY",199405,0,0,0,0
"LY",199406,0,0,0,0
"LY",199407,0,0,0,0
"LY",199408,0,0,0,0
"LY",199409,0,0,0,0
"LY",199410,0,0,0,0
"LY",199411,3,0,1,0
"LY",199412,0,0,0,0
"LY",199501,3,0,2,2
"LY",199502,0,0,0,0
"LY",199503,0,0,0,0
"LY",199504,2,0,3,0
"LY",199505,0,0,0,0
"LY",199506,3,0,6,0
"LY",199507,5,0,0,4
"LY",199508,0,0,0,0
"LY",199509,8,0,0,1
"LY",199510,3,0,0,4
"LY",199511,4,2,1,1
"LY",199512,0,0,0,0
"LY",199601,0,0,3,1
"LY",199602,0,0,0,0
"LY",199603,1,0,0,0
"LY",199604,0,0,0,0
"LY",199605,2,0,0,1
"LY",199606,5,0,0,0
"LY",199607,3,0,1,2
"LY",199608,3,0,0,2
"LY",199609,7,0,0,0
"LY",199610,5,0,0,7
"LY",199611,0,1,0,0
"LY",199612,0,0,1,1
"LY",199701,2,0,0,1
"LY",199702,0,0,0,0
"LY",199703,3,0,0,0
"LY",199704,1,0,0,0
"LY",199705,1,0,0,0
"LY",199706,0,3,1,0
"LY",199707,0,0,0,0
"LY",199708,2,1,0,4
"LY",199709,0,0,1,0
"LY",199710,2,0,0,0
"LY",199711,5,0,0,0
"LY",199712,1,0,1,1
"LY",199801,1,0,0,0
"LY",199802,2,2,0,0
"LY",199803,0,0,0,0
"LY",199804,0,0,0,1
"LY",199805,0,0,0,2
"LY",199806,4,0,0,2
"LY",199807,0,0,0,0
"LY",199808,0,0,0,1
"LY",199809,0,0,0,0
"LY",199810,3,0,0,0
"LY",199811,1,0,0,1
"LY",199812,15,0,1,0
"LY",199901,4,0,3,0
"LY",199902,0,0,0,0
"LY",199903,2,4,1,0
"LY",199904,39,3,13,5
"LY",199905,14,0,6,5
"LY",199906,6,0,0,1
"LY",199907,2,2,0,0
"LY",199908,13,0,5,1
"LY",199909,1,1,1,1
"LY",199910,2,1,0,0
"LY",199911,0,0,1,0
"LY",199912,18,0,2,0
"LY",200001,3,2,2,1
"LY",200002,0,0,0,1
"LY",200003,4,0,1,6
"LY",200004,6,0,1,0
"LY",200005,68,3,14,12
"LY",200006,13,3,0,2
"LY",200007,2,2,0,4
"LY",200008,70,32,23,21
"LY",200009,37,7,6,21
"LY",200010,15,1,0,6
"LY",200011,2,0,1,3
"LY",200012,3,2,0,3
"LY",200101,7,0,0,3
"LY",200102,2,1,2,1
"LY",200103,1,0,1,4
"LY",200104,3,0,0,0
"LY",200105,6,4,2,2
"LY",200106,33,3,5,5
"LY",200107,2,1,0,2
"LY",200108,8,2,1,0
"LY",200109,3,0,1,2
"LY",200110,4,3,4,1
"LY",200111,3,0,0,0
"LY",200112,11,0,0,0
"LY",200201,18,0,0,0
"LY",200202,3,0,1,1
"LY",200203,2,1,0,0
"LY",200204,3,0,0,1
"LY",200205,5,0,0,2
"LY",200206,10,3,0,0
"LY",200207,7,2,3,0
"LY",200208,1,0,0,1
"LY",200209,4,0,0,1
"LY",200210,5,1,1,8
"LY",200211,3,2,1,4
"LY",200212,12,5,2,3
"LY",200301,4,0,1,0
"LY",200302,2,4,2,1
"LY",200303,9,2,1,4
"LY",200304,3,0,0,0
"LY",200305,5,0,0,3
"LY",200306,4,0,0,2
"LY",200307,2,2,1,0
"LY",200308,1,2,1,3
"LY",200309,2,0,2,1
"LY",200310,2,0,0,1
"LY",200311,2,0,0,1
"LY",200312,2,0,0,1
"LY",200401,1,0,0,2
"LY",200402,0,0,0,0
"LY",200403,6,0,0,1
"LY",200404,1,0,4,2
"LY",200405,2,0,0,2
"LY",200406,0,0,1,0
"LY",200407,7,8,5,4
"LY",200408,1,0,0,0
"LY",200409,1,1,0,0
"LY",200410,16,0,2,0
"LY",200411,4,0,1,2
"LY",200412,4,0,0,0
"LY",200501,2,0,0,0
"LY",200502,0,0,0,0
"LY",200503,6,0,0,0
"LY",200504,0,0,0,0
"LY",200505,6,0,6,0
"LY",200506,1,5,0,0
"LY",200507,3,0,0,2
"LY",200508,2,1,0,0
"LY",200509,1,0,0,0
"LY",200510,6,0,0,0
"LY",200511,1,0,1,0
"LY",200512,0,0,0,0
"LY",200601,0,0,1,1
"LY",200602,5,3,2,2
"LY",200603,18,0,1,1
"LY",200604,2,0,4,2
"LY",200605,10,2,2,2
"LY",200606,1,0,0,0
"LY",200607,8,0,0,0
"LY",200608,3,0,0,1
"LY",200609,0,0,0,1
"LY",200610,0,0,0,0
"LY",200611,4,2,3,0
"LY",200612,6,4,1,0
"LY",200701,13,0,0,2
"LY",200702,35,4,4,4
"LY",200703,7,0,2,1
"LY",200704,3,0,2,0
"LY",200705,6,1,7,11
"LY",200706,18,2,2,11
"LY",200707,45,1,4,0
"LY",200708,20,1,0,0
"LY",200709,58,5,29,18
"LY",200710,283,7,98,65
"LY",200711,33,0,31,10
"LY",200712,35,5,3,11
"LY",200801,14,2,3,5
"LY",200802,41,0,5,13
"LY",200803,15,4,4,12
"LY",200804,13,2,2,12
"LY",200805,12,0,1,1
"LY",200806,9,0,0,7
"LY",200807,3,0,3,6
"LY",200808,30,3,3,9
"LY",200809,5,1,1,0
"LY",200810,1,0,0,0
"LY",200811,3,0,1,6
"LY",200812,10,0,2,3
"LY",200901,9,0,7,20
"LY",200902,17,2,2,5
"LY",200903,17,2,0,1
"LY",200904,13,3,3,0
"LY",200905,11,6,0,3
"LY",200906,3,0,0,2
"LY",200907,3,0,2,2
"LY",200908,27,1,6,5
"LY",200909,12,0,6,5
"LY",200910,23,4,3,3
"LY",200911,3,0,0,2
"LY",200912,10,0,1,1
"LY",201001,5,5,0,0
"LY",201002,13,0,4,2
"LY",201003,17,2,2,4
"LY",201004,10,0,2,1
"LY",201005,8,2,1,0
"LY",201006,11,0,0,0
"LY",201007,7,0,0,8
"LY",201008,7,2,3,5
"LY",201009,5,1,1,2
"LY",201010,11,0,0,14
"LY",201011,13,0,2,5
"LY",201012,1,0,0,1
"LY",201101,5,0,4,11
"LY",201102,521,99,323,341
"LY",201103,3930,917,1580,3886
"LY",201104,3623,614,1370,2223
"LY",201105,1503,211,328,875
"LY",201106,1737,172,380,1001
"LY",201107,1704,350,554,1333
"LY",201108,4193,906,1212,3834
"LY",201109,1220,380,375,915
"LY",201110,403,101,173,518
"LY",201111,179,44,63,180
"LY",201112,81,27,25,137
"LY",201201,112,19,73,191
"LY",201202,82,26,53,102
"LY",201203,70,27,65,119
"LY",201204,106,15,58,95
"LY",201205,46,13,27,64
"LY",201206,48,23,35,110
"LY",201207,38,10,19,88
"LY",201208,68,11,22,61
"LY",201209,122,41,30,101
"LY",201210,117,15,36,119
"LY",201211,40,6,46,43
"LY",201212,51,8,7,31
"LY",201301,79,32,27,88
"LY",201302,23,14,17,54
"LY",201303,36,5,12,40
"LY",201304,39,11,9,19
"LY",201305,25,7,20,45
"LY",201306,44,20,29,60
"LY",201307,44,17,15,99
"LY",201308,104,15,36,91
"LY",201309,95,6,29,97
"LY",201310,136,45,78,216
"LY",201311,91,15,25,102
"LY",201312,35,8,38,96
"LY",201401,58,19,30,75
"LY",201402,32,7,28,83
"LY",201403,149,44,234,200
"LY",201404,249,86,89,82
"LY",201405,155,30,98,184
"LY",201406,86,33,28,104
"LY",201407,127,90,33,103
"LY",201408,62,14,32,107
"LY",201409,44,6,12,92
"LY",201410,65,15,33,129
"LY",201411,12,17,9,61
"LY",201412,0,0,0,0
"MZ",199001,7,1,1,2
"MZ",199002,3,0,0,21
"MZ",199003,3,0,3,2
"MZ",199004,11,1,3,2
"MZ",199005,1,0,3,4
"MZ",199006,4,1,0,2
"MZ",199007,14,1,0,7
"MZ",199008,17,1,1,4
"MZ",199009,3,0,3,6
"MZ",199010,4,0,2,6
"MZ",199011,12,2,5,13
"MZ",199012,2,1,3,2
"MZ",199101,8,0,0,4
"MZ",199102,5,0,1,10
"MZ",199103,6,3,6,11
"MZ",199104,1,0,0,5
"MZ",199105,7,7,12,22
"MZ",199106,12,1,1,19
"MZ",199107,10,0,7,14
"MZ",199108,17,1,6,13
"MZ",199109,17,0,4,15
"MZ",199110,25,1,1,7
"MZ",199111,5,1,6,19
"MZ",199112,15,4,7,44
"MZ",199201,29,4,13,26
"MZ",199202,19,3,8,8
"MZ",199203,29,12,13,15
"MZ",199204,26,2,5,20
"MZ",199205,22,5,6,25
"MZ",199206,19,3,1,13
"MZ",199207,19,2,4,7
"MZ",199208,27,8,7,21
"MZ",199209,41,2,6,15
"MZ",199210,39,5,6,21
"MZ",199211,34,10,17,18
"MZ",199212,25,9,9,5
"MZ",199301,9,0,2,0
"MZ",199302,10,2,10,2
"MZ",199303,33,1,5,1
"MZ",199304,22,0,6,3
"MZ",199305,27,0,2,3
"MZ",199306,47,5,3,7
"MZ",199307,40,4,12,7
"MZ",199308,42,3,12,7
"MZ",199309,26,2,0,2
"MZ",199310,41,5,6,7
"MZ",199311,42,5,12,4
"MZ",199312,30,12,3,5
"MZ",199401,31,9,2,3
"MZ",199402,19,4,3,2
"MZ",199403,11,2,2,1
"MZ",199404,21,4,7,3
"MZ",199405,20,4,1,8
"MZ",199406,24,3,14,3
"MZ",199407,40,5,9,12
"MZ",199408,15,5,5,9
"MZ",199409,39,9,10,4
"MZ",199410,146,20,49,25
"MZ",199411,70,9,17,17
"MZ",199412,39,1,15,5
"MZ",199501,15,2,1,2
"MZ",199502,31,6,7,3
"MZ",199503,5,1,2,0
"MZ",199504,10,1,3,1
"MZ",199505,9,1,5,2
"MZ",199506,9,0,2,1
"MZ",199507,17,2,6,0
"MZ",199508,4,2,0,1
"MZ",199509,6,0,2,0
"MZ",199510,17,1,0,0
"MZ",199511,12,3,3,1
"MZ",199512,13,3,3,1
"MZ",199601,6,0,6,2
"MZ",199602,1,0,4,0
"MZ",199603,3,0,2,4
"MZ",199604,4,2,1,0
"MZ",199605,4,1,0,1
"MZ",199606,4,0,1,0
"MZ",199607,7,1,3,0
"MZ",199608,28,1,2,2
"MZ",199609,15,0,7,0
"MZ",199610,12,0,1,0
"MZ",199611,9,0,2,0
"MZ",199612,10,0,0,0
"MZ",199701,6,1,7,2
"MZ",199702,7,1,6,1
"MZ",199703,9,3,5,0
"MZ",199704,16,0,7,1
"MZ",199705,34,0,19,5
"MZ",199706,7,0,8,0
"MZ",199707,25,2,2,2
"MZ",199708,9,0,4,1
"MZ",199709,12,0,3,1
"MZ",199710,13,2,2,2
"MZ",199711,48,0,12,6
"MZ",199712,11,1,9,3
"MZ",199801,29,2,8,0
"MZ",199802,27,2,14,13
"MZ",199803,29,4,19,1
"MZ",199804,7,2,8,5
"MZ",199805,8,2,3,2
"MZ",199806,14,0,8,3
"MZ",199807,7,0,2,3
"MZ",199808,2,0,5,2
"MZ",199809,8,0,1,0
"MZ",199810,14,1,3,0
"MZ",199811,11,1,6,4
"MZ",199812,3,0,0,0
"MZ",199901,11,2,3,1
"MZ",199902,10,1,2,1
"MZ",199903,22,2,1,4
"MZ",199904,3,0,2,8
"MZ",199905,16,0,5,5
"MZ",199906,4,0,4,5
"MZ",199907,3,1,1,0
"MZ",199908,19,3,2,4
"MZ",199909,9,0,4,1
"MZ",199910,25,4,11,0
"MZ",199911,59,3,8,5
"MZ",199912,88,5,45,4
"MZ",200001,90,4,41,6
"MZ",200002,38,3,14,2
"MZ",200003,14,6,2,1
"MZ",200004,17,1,5,2
"MZ",200005,19,2,9,7
"MZ",200006,20,3,3,1
"MZ",200007,20,4,2,3
"MZ",200008,14,0,7,4
"MZ",200009,33,2,20,4
"MZ",200010,24,1,8,8
"MZ",200011,70,5,50,18
"MZ",200012,57,0,17,12
"MZ",200101,31,4,14,10
"MZ",200102,13,0,1,2
"MZ",200103,12,0,7,4
"MZ",200104,5,1,0,0
"MZ",200105,16,1,6,0
"MZ",200106,25,1,6,6
"MZ",200107,30,0,9,2
"MZ",200108,21,2,4,7
"MZ",200109,35,0,11,2
"MZ",200110,15,3,7,4
"MZ",200111,9,5,3,7
"MZ",200112,10,2,4,1
"MZ",200201,20,3,8,2
"MZ",200202,32,0,7,4
"MZ",200203,4,0,0,2
"MZ",200204,5,1,4,0
"MZ",200205,1,0,0,0
"MZ",200206,16,0,2,3
"MZ",200207,54,7,11,9
"MZ",200208,41,1,16,10
"MZ",200209,61,6,18,4
"MZ",200210,77,5,18,29
"MZ",200211,38,1,11,6
"MZ",200212,20,5,8,4
"MZ",200301,15,0,6,2
"MZ",200302,15,2,6,7
"MZ",200303,23,5,21,10
"MZ",200304,18,3,21,6
"MZ",200305,40,2,10,1
"MZ",200306,53,4,6,4
"MZ",200307,27,2,5,1
"MZ",200308,25,1,8,0
"MZ",200309,41,2,21,4
"MZ",200310,76,6,19,24
"MZ",200311,102,6,92,34
"MZ",200312,24,3,15,6
"MZ",200401,8,4,12,0
"MZ",200402,17,2,3,3
"MZ",200403,17,6,5,13
"MZ",200404,35,5,31,3
"MZ",200405,23,2,15,3
"MZ",200406,31,4,17,3
"MZ",200407,20,7,16,8
"MZ",200408,43,7,28,28
"MZ",200409,11,5,15,9
"MZ",200410,48,5,22,16
"MZ",200411,65,14,38,11
"MZ",200412,82,20,65,20
"MZ",200501,48,2,20,1
"MZ",200502,27,2,7,6
"MZ",200503,17,4,14,3
"MZ",200504,21,3,14,4
"MZ",200505,20,11,21,6
"MZ",200506,11,2,8,3
"MZ",200507,3,1,11,2
"MZ",200508,15,0,3,0
"MZ",200509,27,3,7,13
"MZ",200510,22,2,11,9
"MZ",200511,13,2,3,3
"MZ",200512,13,1,9,3
"MZ",200601,2,0,5,1
"MZ",200602,5,0,1,1
"MZ",200603,25,0,4,1
"MZ",200604,53,5,37,12
"MZ",200605,17,2,5,3
"MZ",200606,30,2,10,7
"MZ",200607,7,2,4,0
"MZ",200608,11,0,1,1
"MZ",200609,30,2,2,3
"MZ",200610,31,0,8,11
"MZ",200611,18,1,9,9
"MZ",200612,43,4,33,5
"MZ",200701,6,0,0,0
"MZ",200702,1,0,0,0
"MZ",200703,19,0,0,0
"MZ",200704,4,0,0,2
"MZ",200705,0,0,0,1
"MZ",200706,4,0,1,2
"MZ",200707,0,0,0,2
"MZ",200708,1,0,1,2
"MZ",200709,18,0,5,8
"MZ",200710,32,3,11,2
"MZ",200711,22,1,7,3
"MZ",200712,6,2,2,2
"MZ",200801,8,0,3,2
"MZ",200802,9,1,2,0
"MZ",200803,6,1,2,0
"MZ",200804,18,1,4,0
"MZ",200805,13,0,1,1
"MZ",200806,10,1,8,0
"MZ",200807,35,0,4,3
"MZ",200808,9,0,2,0
"MZ",200809,63,3,19,6
"MZ",200810,45,4,31,9
"MZ",200811,71,7,27,11
"MZ",200812,42,7,20,4
"MZ",200901,33,9,24,4
"MZ",200902,41,9,5,17
"MZ",200903,68,14,43,11
"MZ",200904,41,8,17,10
"MZ",200905,20,4,11,7
"MZ",200906,49,1,12,10
"MZ",200907,52,9,15,9
"MZ",200908,1,0,4,2
"MZ",200909,73,9,47,19
"MZ",200910,94,5,70,33
"MZ",200911,87,18,53,17
"MZ",200912,46,2,20,5
"MZ",201001,57,0,17,18
"MZ",201002,11,1,1,2
"MZ",201003,3,0,2,0
"MZ",201004,19,1,6,9
"MZ",201005,5,0,2,0
"MZ",201006,3,0,0,0
"MZ",201007,0,1,0,2
"MZ",201008,17,0,7,1
"MZ",201009,4,1,2,3
"MZ",201010,13,0,3,1
"MZ",201011,14,3,4,2
"MZ",201012,31,2,13,9
"MZ",201101,4,1,0,0
"MZ",201102,2,0,1,0
"MZ",201103,16,4,9,2
"MZ",201104,23,1,8,2
"MZ",201105,7,4,16,10
"MZ",201106,2,2,0,1
"MZ",201107,9,0,0,0
"MZ",201108,6,1,0,0
"MZ",201109,7,0,8,2
"MZ",201110,19,7,8,3
"MZ",201111,33,0,24,6
"MZ",201112,62,4,9,8
"MZ",201201,7,0,6,0
"MZ",201202,10,4,2,1
"MZ",201203,49,16,19,18
"MZ",201204,27,1,7,5
"MZ",201205,12,3,2,10
"MZ",201206,5,0,5,0
"MZ",201207,14,1,5,3
"MZ",201208,17,1,4,1
"MZ",201209,7,0,2,0
"MZ",201210,22,4,4,7
"MZ",201211,50,12,15,12
"MZ",201212,29,7,36,4
"MZ",201301,2,0,2,1
"MZ",201302,3,1,2,0
"MZ",201303,12,1,10,11
"MZ",201304,43,1,24,35
"MZ",201305,9,0,6,13
"MZ",201306,86,10,66,68
"MZ",201307,34,4,17,26
"MZ",201308,30,10,13,18
"MZ",201309,23,0,14,11
"MZ",201310,218,18,84,181
"MZ",201311,143,10,118,127
"MZ",201312,41,6,19,18
"MZ",201401,51,5,18,35
"MZ",201402,47,12,19,17
"MZ",201403,68,15,28,23
"MZ",201404,61,7,15,27
"MZ",201405,31,6,17,24
"MZ",201406,63,6,25,39
"MZ",201407,40,2,10,15
"MZ",201408,143,19,12,33
"MZ",201409,144,19,15,32
"MZ",201410,303,51,154,137
"MZ",201411,37,13,14,11
"MZ",201412,0,0,0,0
"NI",199001,0,0,0,0
"NI",199002,0,0,0,0
"NI",199003,0,0,0,0
"NI",199004,7,0,5,5
"NI",199005,1,0,0,1
"NI",199006,1,0,1,1
"NI",199007,0,0,0,2
"NI",199008,9,2,5,8
"NI",199009,3,1,1,2
"NI",199010,0,1,0,4
"NI",199011,6,0,0,4
"NI",199012,0,0,0,0
"NI",199101,7,0,0,0
"NI",199102,2,0,1,2
"NI",199103,7,0,1,0
"NI",199104,0,0,0,3
"NI",199105,2,2,0,0
"NI",199106,5,1,1,3
"NI",199107,2,2,0,1
"NI",199108,3,0,0,3
"NI",199109,5,0,0,2
"NI",199110,1,0,1,1
"NI",199111,0,0,1,1
"NI",199112,3,0,0,0
"NI",199201,2,0,1,1
"NI",199202,3,1,0,0
"NI",199203,2,0,0,0
"NI",199204,0,0,0,5
"NI",199205,15,2,1,5
"NI",199206,7,3,10,3
"NI",199207,3,0,0,0
"NI",199208,3,0,0,0
"NI",199209,2,1,2,0
"NI",199210,7,0,0,1
"NI",199211,4,0,0,0
"NI",199212,0,0,2,3
"NI",199301,1,0,1,1
"NI",199302,0,0,0,0
"NI",199303,0,2,0,0
"NI",199304,7,0,2,3
"NI",199305,4,0,6,1
"NI",199306,1,0,0,3
"NI",199307,5,0,3,5
"NI",199308,3,0,0,0
"NI",199309,0,0,1,1
"NI",199310,0,0,0,1
"NI",199311,2,0,0,0
"NI",199312,0,0,0,0
"NI",199401,0,0,0,0
"NI",199402,0,2,0,0
"NI",199403,3,1,1,6
"NI",199404,0,0,0,1
"NI",199405,4,2,1,0
"NI",199406,4,2,1,0
"NI",199407,3,0,1,2
"NI",199408,1,0,0,1
"NI",199409,0,2,1,4
"NI",199410,0,0,0,0
"NI",199411,3,1,0,1
"NI",199412,3,0,0,1
"NI",199501,2,1,1,0
"NI",199502,0,0,0,3
"NI",199503,3,0,0,1
"NI",199504,1,0,0,5
"NI",199505,2,0,4,8
"NI",199506,11,1,1,1
"NI",199507,0,0,0,2
"NI",199508,3,0,2,2
"NI",199509,0,1,0,1
"NI",199510,1,0,0,0
"NI",199511,1,0,0,0
"NI",199512,1,3,0,8
"NI",199601,4,4,1,3
"NI",199602,1,0,0,1
"NI",199603,1,0,3,1
"NI",199604,0,3,1,3
"NI",199605,4,2,1,1
"NI",199606,3,0,0,7
"NI",199607,2,0,1,4
"NI",199608,2,0,0,1
"NI",199609,0,1,0,1
"NI",199610,4,0,0,5
"NI",199611,0,0,0,0
"NI",199612,0,0,0,11
"NI",199701,2,1,0,0
"NI",199702,0,0,0,0
"NI",199703,4,0,2,3
"NI",199704,3,1,0,6
"NI",199705,12,1,2,6
"NI",199706,21,4,8,13
"NI",199707,8,3,1,7
"NI",199708,1,0,0,0
"NI",199709,1,0,1,4
"NI",199710,1,0,0,5
"NI",199711,2,1,0,0
"NI",199712,10,2,0,12
"NI",199801,4,0,1,5
"NI",199802,5,0,0,4
"NI",199803,2,1,3,3
"NI",199804,3,0,0,3
"NI",199805,1,0,1,3
"NI",199806,2,1,2,0
"NI",199807,5,2,1,2
"NI",199808,1,4,1,5
"NI",199809,4,0,1,2
"NI",199810,19,2,6,18
"NI",199811,10,0,3,9
"NI",199812,12,6,6,28
"NI",199901,30,6,13,41
"NI",199902,6,5,2,14
"NI",199903,14,2,1,14
"NI",199904,10,6,2,13
"NI",199905,18,4,7,5
"NI",199906,15,0,5,5
"NI",199907,8,2,4,4
"NI",199908,11,3,2,4
"NI",199909,9,1,1,0
"NI",199910,7,0,1,3
"NI",199911,3,1,2,4
"NI",199912,2,1,2,7
"NI",200001,5,1,3,3
"NI",200002,1,0,1,3
"NI",200003,9,0,0,4
"NI",200004,7,5,4,3
"NI",200005,56,16,15,47
"NI",200006,10,1,2,4
"NI",200007,3,1,4,1
"NI",200008,7,1,3,9
"NI",200009,13,4,3,10
"NI",200010,13,3,1,3
