"Z","Lat","Lon"
1,14.5,-16.6333
2,14.5,22.05
2,14.5,22.4
2,14.5,29.5
1,14.5005,32.9069
69,14.5167,22.0833
79,14.5333,20.9167
6,14.5333,39.405
2,14.5591,14.5701
1,14.5761,33.2689
1,14.5833,33.6
11,14.5909,33.3785
12,14.6,33.35
8,14.6182,33.129
2,14.6328,39.4886
5,14.6333,21.5
2,14.6333,23.6833
2,14.6367,36.8378
4,14.6833,24.85
3,14.6983,39.4292
3,14.7,33.5667
4,14.7171,-12.4107
17,14.7275,37.8031
799,14.7367,-17.6339
1,14.7378,-17.4542
4,14.75,-16.15
1,14.75,-17.4
7,14.7667,32.7667
1,14.7833,22.3333
1,14.7853,-17.3106
3,14.8114,36.1747
7,14.8333,-15.5667
1,14.8342,-17.1061
2,14.8358,33.1466
21,14.883,33.3449
290,14.8833,31.25
2,14.9064,32.8027
2,14.9084,32.7345
2,14.9269,38.5658
3,14.9667,35.9167
499,14,-14
3,14,32.9333
10,14,40.5
54,15.0333,40.7333
5,15.05,23.7167
198,15.0667,35.95
1,15.07,33.525
6,15.07,39.0475
4,15.0808,33.4806
7,15.0933,32.6506
4,15.1,21.6667
2,15.1139,37.5928
9,15.1167,22.25
2,15.1544,39.9111
5,15.1552,32.1217
2,15.1572,32.6053
1,15.1833,33.4667
2,15.2,33.0833
1,15.25,-15.75
2,15.25,37.5
6,15.2833,23
31,15.3333,22.55
734,15.3333,38.9333
1,15.4,33.5667
2,15.4492,39.0886
2,15.45,36.5667
150,15.457,36.4001
1,15.4667,36.65
2,15.4678,32.4856
1,15.4833,31.5333
5,15.55,22.9167
2,15.5749,-15.9781
20760,15.5881,32.5342
98,15.6097,39.45
12,15.6167,32.8167
428,15.6361,32.4372
1,15.7,39.4167
2,15.7022,38.2761
2,15.7119,32.3973
7,15.7778,38.4581
1,15.8,20.7667
2,15.8,32.5167
43,15.8,33
1,15.8333,37.5
1,15.8902,32.578
8,15.9,35.65
2,15.9667,38.5833
2,15,15
2443,15,19
12877,15,30
2,15,35.5
721,15,39
3,16.0328,-16.5061
1,16.05,33.8814
2,16.1,22.85
2,16.1525,36.2032
5,16.1833,38.6833
1,16.2597,-16.1811
4,16.4167,33.5833
11,16.5,35.5833
1,16.5758,33.1132
6,16.6915,33.4341
1,16.6965,36.6989
1,16.9383,33.7472
99,16,25.5
2,17.0631,21.4457
1,17.0997,36.6053
3,17.3333,21.3167
1,17.6001,33.9266
9,17.6181,34.14
7,17.6925,33.9852
8,17.7004,38.363
2,17.75,38.7
18,17.9257,19.1043
6,18.0216,33.983
10,18.1667,22.1667
4,18.1689,38.1351
6,18.2278,38.1927
1,18.2333,36.6667
16,18.25,18.5
3,18.3353,36.3856
2,18.4833,31.8167
1,18.65,30.5667
2,18.7138,18.6113
1,18.77,37.1007
1,18.8405,36.8351
15,18.8444,38.6529
1,18.9,32.1333
2,19.0526,20.4889
3,19.0667,20.4833
12,19.1333,32.55
1,19.1333,33.5667
3,19.1667,30.4833
1,19.1667,33.5333
2,19.3,29.5
3,19.6158,37.2164
5,19.6333,30.4167
1,19.6667,30.4167
2,19.8833,30.4
9,19.9297,36.4987
452,19,33.2
40,2.00361,33.6511
25,2.01611,33.4572
2,2.01667,29.6667
5,2.01667,33.5833
1,2.02056,34.5842
9,2.02529,36.208
1,2.02611,33.2217
3,2.02694,33.6042
3,2.03333,33.35
2,2.03333,33.9333
4,2.03815,36.5344
271,2.04619,45.3341
3,2.04722,33.8083
1,2.05,37
63,2.06029,25.6189
1,2.06357,32.487
7,2.06667,33.55
4,2.06667,33.95
10025,2.06667,45.3667
2,2.07599,32.3679
5,2.08167,33.3361
5,2.08333,33.6667
2,2.08333,41.75
268,2.08333,42.1667
5,2.08333,45.1667
1,2.09833,33.0161
8,2.1,33.4667
1,2.1,34.05
2,2.10236,38.3708
2,2.10363,27.6676
7,2.11616,18.105
1,2.11667,33.5
1,2.11667,33.7
2,2.11667,35.0167
31,2.11667,45.4
2,2.12586,35.4052
3,2.13333,13.7
2,2.13333,33.0333
101,2.1381,45.1212
21,2.16398,32.4859
17,2.16472,32.925
4,2.16667,45.0833
7,2.18167,32.9183
2,2.18774,32.3197
388,2.19037,42.8761
2,2.19074,31.3753
10,2.19138,36.5337
1,2.2,32.9667
1,2.2,45.1833
2,2.2047,31.3007
4,2.20582,21.4985
3,2.2059,41.6233
31,2.20667,33.1983
1,2.22167,33.4506
1,2.23333,32.5333
30,2.23377,32.2339
21,2.235,32.3849
39,2.24254,44.7038
2,2.24283,27.6659
14,2.24414,32.2317
6,2.24472,33.2547
24,2.24573,31.907
64,2.25,41.1667
4,2.25087,31.8574
1,2.25139,34.2501
1,2.26028,32.6958
25,2.26845,32.3518
7,2.26889,32.9328
19,2.27754,31.6838
1,2.28577,31.4118
1,2.28774,31.1238
7,2.29185,31.5775
13,2.29333,33.8308
2,2.29759,27.8129
11,2.29993,30.9918
33,2.3,32.7833
6,2.3,33.4
4,2.3,33.65
3,2.3103,31.1463
2,2.31667,33.85
1,2.31667,35.0833
12,2.32609,32.4262
43,2.32839,37.9899
3,2.3287,31.1719
3,2.33085,29.8924
103,2.33107,32.9459
1,2.33333,32.95
4,2.33333,33.3
7,2.33386,31.466
117,2.33528,32.6886
15,2.3385,42.2843
16,2.34624,32.0872
1,2.3591,32.3283
9,2.36002,45.3855
3,2.37852,31.2079
2,2.3802,42.592
4,2.38129,32.5007
2,2.38444,17.6553
2,2.39733,45.0213
1,2.39844,31.2905
5,2.4,31.009
1,2.4,33.75
1,2.40013,18.2314
1,2.40015,32.8003
3,2.40053,31.4398
28,2.40444,32.8086
33,2.4085,42.9771
5,2.41164,32.2598
3,2.41583,32.0394
2,2.41624,19.7066
25,2.41667,34.25
11,2.41669,30.9855
8,2.42614,31.2298
3,2.43333,32.6167
44,2.43333,32.9333
1,2.4344,31.7854
1,2.43556,34.4869
1,2.4394,31.207
3,2.4409,21.9845
7,2.4431,32.4473
38,2.44324,32.3818
4,2.45,33.1167
30,2.45278,33.1994
12,2.45837,29.9856
42,2.46093,31.4949
4,2.4628,31.5565
24,2.46417,32.7247
4,2.46732,31.2629
1,2.46825,35.6241
4,2.47193,32.4922
29,2.47722,32.5072
31,2.47826,31.0889
15,2.48333,31.6667
2,2.48333,45.2167
30,2.49583,34.6694
10,2.5,27
4,2.5,33
28,2.50038,33.5006
1,2.50319,30.8716
2,2.50488,19.4641
4,2.50827,31.0914
1,2.51355,30.9091
5,2.51364,31.913
3,2.51778,23.5296
2,2.52249,31.0913
27,2.52249,31.4312
1,2.52864,43.1341
8,2.52965,20.8237
34,2.53492,31.8398
3,2.53699,31.8852
11,2.53716,20.0457
10,2.55,34.5
15,2.55573,32.3574
40,2.55733,32.2209
1,2.55878,31.7013
1,2.56798,31.0638
1,2.57411,32.3575
65,2.57626,32.3542
30,2.5787,30.9331
6,2.58861,33.8378
13,2.59424,31.9605
3,2.59757,31.9853
49,2.59806,32.9469
39,2.60114,31.9475
3,2.61062,32.3701
5,2.61067,31.9005
61,2.61112,32.4756
21,2.61302,32.337
6,2.61667,32.3333
9,2.6185,44.8938
15,2.6232,32.3374
1,2.62885,28.5089
2,2.63214,32.4507
1,2.6329,36.5987
1,2.63333,33.4333
21,2.63422,32.0011
2,2.6389,34.644
3,2.63937,31.5947
3,2.64682,30.8373
2,2.64982,45.0496
20,2.65,32.8167
4,2.6528,26.712
3,2.65486,32.4999
1,2.66523,44.6902
1,2.66667,34.8333
3,2.67236,31.419
4,2.67593,32.3275
3,2.67777,41.3253
15,2.68093,32.2394
66,2.68333,32.7167
3,2.68594,32.008
48,2.69297,32.0251
3,2.69625,32.4464
4,2.69695,19.9792
15,2.70167,33.6761
3,2.70583,32.4354
1,2.70696,32.3488
1,2.70728,36.2688
1,2.7096,45.5562
1,2.71211,32.4055
4,2.71632,44.5115
34,2.71667,32.8333
9,2.71667,33.6833
28,2.71917,33.4931
11,2.72306,32.3097
5,2.72339,32.0871
3,2.73213,32.2804
2,2.73334,36.9379
45,2.73672,31.5601
10,2.73877,23.7833
20,2.74065,32.2967
68,2.74472,33.3242
2,2.74493,30.9805
8,2.7484,32.3002
14,2.75,32.5
6,2.75,46
3,2.75769,32.2582
62,2.76444,32.9686
27,2.76487,19.2065
4,2.76543,32.3491
4,2.7657,32.2516
7,2.77128,32.4268
2,2.77407,31.037
1416,2.77457,32.299
81,2.7771,32.2215
107,2.78087,45.5005
33,2.78333,33.1833
6,2.78981,32.271
13,2.79248,32.3265
23,2.79949,27.6866
3,2.8,32.3
5,2.80144,31.3324
21,2.80257,44.0781
3,2.80285,30.3359
29,2.80412,44.0477
6,2.80558,18.8087
23,2.8075,18.0117
2,2.8083,46.353
2,2.81029,32.1882
12,2.81101,32.1797
78,2.81388,31.9387
1,2.81464,40.9349
24,2.81699,32.3381
30,2.818,32.143
1,2.82042,32.0071
11,2.82476,30.9954
38,2.83018,32.2878
5,2.83333,33.3333
1,2.83333,34.2167
43,2.83383,33.3336
7,2.83646,32.0812
10,2.83669,32.4048
21,2.83889,32.173
5,2.84046,32.1216
1,2.85273,39.813
153,2.85604,32.43
2,2.8711,43.0047
7,2.87514,32.3044
5,2.87629,32.4965
10,2.87744,24.3956
1,2.88256,44.1141
7,2.88485,32.3195
1,2.88947,32.2021
2,2.89346,43.4659
31,2.895,32.1567
1,2.89572,44.0506
45,2.89583,32.4512
6,2.89713,30.421
3,2.90277,32.0949
4,2.90534,32.209
5,2.90786,31.0757
4,2.90906,30.8825
21,2.90947,32.0534
7,2.91493,32.2995
2,2.91666,36.1519
41,2.91733,32.0431
136,2.91832,32.8825
3,2.9222,46.2203
184,2.93972,32.9439
1,2.93997,21.2624
2,2.94501,32.0574
49,2.9475,32.5883
9,2.9627,32.2864
4,2.96666,32.403
2,2.96667,31.1667
81,2.96667,32.6
3,2.96667,45.7
8,2.96696,31.998
6,2.9726,45.5347
1,2.97702,32.0378
48,2.98056,34.1331
2,2.98294,16.2368
2,2.98754,32.3561
1,2,33.3
2,2,33.3167
3,2,33.5667
170,20.3333,16.6667
4,20.3333,30.4
2,20.4,30.35
2,20.4583,16.5278
6,20.9667,18.0667
4,20,36
1,21.0833,30.7167
17,21.2333,17.3333
62,21.3583,17.0006
1,21.5179,33.8558
2,21.8,31.35
9,21.8375,17.4275
13,22.2167,36.6333
3,23,35
53,3.00196,32.1436
9,3.00476,45.9282
44,3.01111,32.7739
38,3.01379,32.3234
10,3.01966,32.4424
148,3.02013,30.9111
1,3.02381,32.0883
30,3.0258,43.6517
4,3.0285,32.3448
17,3.0336,43.7853
2,3.04986,30.9435
438,3.05,33.2167
9,3.06011,32.0952
15,3.06502,19.9037
1,3.07551,32.3933
42,3.08333,32.8167
1,3.08478,30.9114
2,3.08482,32.0799
2,3.08889,39.2742
44,3.08987,32.1582
2,3.1,33.4333
8,3.10122,30.9784
3,3.10234,31.6678
8,3.10479,36.0975
10,3.1077,32.408
8,3.11289,31.9287
494,3.11383,43.6498
10,3.11911,35.5973
44,3.12583,32.9197
1,3.12905,43.4437
1,3.13333,33.05
4,3.14155,31.0071
2,3.14475,31.778
2,3.15,33.7333
2,3.15641,41.3225
2,3.17079,43.4088
64,3.17095,32.1857
2,3.17677,38.1586
1,3.18023,20.8231
2,3.18333,33.2833
7,3.18333,34.4667
1,3.18333,34.4833
18,3.19305,32.1601
6,3.19345,31.2524
2,3.19558,32.3291
1,3.19738,43.5859
5,3.2,34.4833
9,3.21183,31.6943
1,3.21409,31.2575
2,3.2171,43.8313
27,3.23667,33.0931
4,3.2391,43.6163
12,3.24179,30.9755
14,3.24182,31.5519
1,3.242,31.5297
3,3.25,31.75
2,3.2557,32.2038
39,3.25651,19.7723
1,3.25684,31.7872
20,3.25821,32.2269
174,3.26075,32.1227
34,3.26514,31.6159
2,3.26906,45.6983
773,3.27833,32.8867
79,3.2817,43.1951
2,3.2933,31.8628
5,3.29401,31.19
7,3.3075,18.0742
1,3.31861,32.0645
12,3.32131,37.0707
24,3.32892,42.2209
3,3.33333,33.3333
2,3.33833,33.3464
13,3.33863,20.8858
1,3.33934,32.2526
18,3.34073,43.5179
37,3.35,33.25
25,3.35095,38.3734
4,3.35528,40.2228
3,3.35685,31.8548
72,3.36052,33.2739
50,3.36491,31.8135
1,3.37098,39.5766
3,3.37323,31.6536
13,3.37741,31.9911
2,3.37765,30.8102
94,3.37786,31.7909
1,3.38333,31.5
4,3.38333,40.9
29,3.38361,33.0478
4,3.38661,30.9535
9,3.39263,31.9559
31,3.39351,31.3613
1,3.39744,31.9857
5,3.40682,31.9754
58,3.41364,30.9599
117,3.41528,32.595
3,3.41667,32.7167
3,3.43111,18.5969
1,3.43807,39.866
2,3.44131,39.468
4,3.44408,32.4754
6,3.44492,23.2043
16,3.44534,31.2414
16,3.44583,32.8486
48,3.4462,43.8369
8,3.45,42.55
2,3.4627,31.9097
90,3.46506,31.2469
3,3.46582,29.7081
2,3.47224,32.0071
43,3.47434,32.0673
12,3.4774,31.6121
4,3.47815,28.9924
3,3.47818,31.9958
4,3.48361,34.1492
2,3.49152,31.1088
1,3.49793,31.6784
1,3.5,31
5,3.5,32.6667
16,3.5,36
8,3.5,40.75
1,3.50354,38.9044
1,3.50601,31.5534
1,3.51021,18.7382
6,3.51288,32.2346
12,3.51505,39.0227
36,3.5167,39.0584
8,3.52083,33.5122
8,3.52354,31.2824
24,3.52972,32.8016
1,3.53415,30.8893
1,3.53922,30.4739
3,3.54457,23.1444
13,3.55,38.65
4,3.55,40.2667
1,3.55298,38.4775
17,3.56111,32.725
1,3.56128,30.797
20,3.56917,39.0833
4,3.5731,43.8063
3,3.58333,31.25
6,3.58985,31.2463
3,3.59111,33.1019
2,3.6,33.1833
2,3.60875,43.4616
9,3.64153,18.5936
3,3.64417,34.2347
1,3.65,38.8
1,3.66008,22.1587
6,3.66088,31.7247
4,3.67164,31.787
7,3.68197,32.4616
3,3.68722,33.7756
7,3.6927,27.8742
7,3.7,32.85
1,3.70265,27.8755
1,3.70306,32.9161
12,3.70603,34.8733
9,3.71667,38
1,3.72,45.614
19,3.73503,29.71
2,3.75,15.3333
1,3.75694,19.0532
49,3.75944,33.0369
1,3.76002,21.9555
9,3.76667,33.3333
3,3.76667,34.2333
15,3.76667,47.3
1,3.78333,38.2
1,3.78464,18.1306
35,3.79376,42.5445
147,3.8,17.65
1166,3.8,32.55
1,3.8042,45.4924
14,3.80958,43.2463
8,3.8172,45.6461
2,3.83147,43.7908
1,3.83169,28.2553
1,3.83361,34.1103
2,3.84878,47.1806
6,3.85375,45.5674
1,3.85584,28.2656
8,3.86781,17.9892
7,3.88278,33.8744
1,3.88495,27.1575
71,3.8851,29.2084
2,3.91119,27.2443
3,3.91667,43.5833
3,3.92007,15.3937
1,3.92098,34.1736
1,3.93202,41.2197
11,3.93333,37.8833
31,3.93663,41.867
1,3.95,40.35
8,3.95116,29.3432
1,3.95487,26.783
2,3.9571,23.9518
3,3.9645,45.5088
123,3.96983,42.4412
18,3.99023,37.2659
4,3.99048,30.0443
15,3,32
31,3,32.4
32,3,32.5
7,3,34
28,3,35.5
16,3,37.5
2,4.01897,44.5111
1,4.03035,42.294
2,4.03873,25.8516
2,4.05,38.3
1,4.05,41.05
3,4.06753,24.6777
1,4.07611,16.1625
6,4.0823,17.7685
53,4.10705,22.3851
2,4.116,45.2041
1,4.11667,35.7833
14,4.11967,22.4356
78,4.12129,43.8895
12,4.12242,18.2304
8,4.14166,27.9
4,4.16165,44.2479
9,4.16639,42.0786
1,4.16667,47.6667
2,4.16792,18.4244
3,4.18362,23.0851
1,4.18716,36.3985
4,4.20653,28.0301
47,4.20711,34.3638
1,4.209,34.3207
3,4.21136,17.5834
2,4.22687,35.4945
8,4.24629,28.7527
4,4.25827,15.7883
5,4.26225,35.7555
2,4.26773,20.4761
153,4.279,21.0028
1,4.28886,22.4176
1,4.3,41.05
2,4.3,45.5667
4,4.31325,22.5552
1,4.31897,36.2247
6,4.31902,21.1786
2,4.32414,18.5409
1,4.35,38.9
1,4.35718,46.3474
8,4.36667,16.35
1,4.36667,18.5333
3323,4.36667,18.5833
3,4.375,-7.71694
9,4.39339,46.0882
1,4.39418,20.6036
6,4.40194,18.7553
3,4.41524,18.544
3,4.41613,7.09132
6,4.42295,-7.3528
2,4.43333,16.5333
1,4.43631,-7.53716
10,4.43793,34.2626
3,4.44902,7.08384
9,4.45,40.0333
1,4.46521,47.9469
2,4.46667,37.3833
88,4.47472,6.26306
4,4.50191,42.6853
2,4.51667,21.05
2,4.53254,27.9419
6,4.53333,21.4
3,4.53333,35.9333
1,4.55,43.0333
1,4.55807,7.06829
1,4.56238,7.06023
2,4.57139,-8.22306
2,4.57825,6.51159
14,4.58917,-7.6725
3,4.59021,17.6127
4,4.59471,8.33911
7,4.61667,6.23333
2,4.62722,42.0347
1,4.63333,35.95
1,4.64045,8.30429
13,4.64122,7.92092
1,4.64387,8.30793
6,4.6544,47.8575
1,4.65878,46.0605
7,4.665,-8.42833
1,4.66864,23.2672
22,4.66959,22.7479
1,4.67545,6.68029
11,4.68501,46.6176
2,4.7038,8.434
18,4.71636,27.6822
5,4.71667,21.2
1,4.72015,5.9464
2,4.72639,45.1472
3,4.73261,22.7757
1,4.73333,20.45
1,4.73333,21.3833
232,4.73583,45.2036
39,4.74132,22.8184
71,4.74851,-6.6363
14,4.75,-7.75
1,4.75,15.1667
2,4.75,38.8167
69,4.75,6.08333
120,4.75,6.83333
1,4.76329,6.99332
3,4.76417,6.815
2,4.76667,22.0667
1,4.77441,15.2051
3,4.77742,7.0134
24,4.78203,6.6052
2,4.78333,-8.4
1,4.78333,20.4833
178,4.78917,6.99861
4,4.79991,6.51499
1,4.8,-6.85
3,4.80048,18.1275
4,4.80793,7.00553
2,4.81038,6.98529
9,4.81778,6.95667
1,4.828,48.1575
152,4.82972,45.2164
12,4.83041,23.8837
4,4.83333,17.85
5,4.83333,43.65
1275,4.83333,6
3,4.84715,7.97148
1,4.88162,6.86247
1,4.88333,-8.28333
4,4.88333,23.6333
6,4.88333,38.0833
3,4.9019,8.2598
4,4.91195,6.88268
2,4.91667,-8.25
29,4.92035,-7.49562
1,4.92053,22.5756
2,4.92154,6.45055
17,4.92472,6.26417
43,4.9517,8.322
2,4.96075,18.7035
2,4.96667,-8.68694
2,4.96822,23.9365
11,4.97307,23.9318
1,4.99204,5.66329
43,4,44
11,4,45.5
3,5.00003,23.9097
1,5.01091,7.83875
19,5.01111,-9.03889
24,5.02667,21.2088
1,5.02952,5.66998
7,5.03144,25.1361
1,5.04056,-9.03806
3,5.05563,5.78006
1,5.06667,25.4
1,5.07115,22.4049
3,5.07395,6.65353
5,5.08313,6.5715
2,5.08333,24.95
2,5.08361,14.9104
6,5.08361,45.1281
2,5.09984,7.52566
1,5.1,-7.25
1,5.1,35.8833
2,5.1032,46.4573
1,5.10321,-7.47203
8,5.10719,24.4623
20,5.11093,22.779
1,5.11243,6.30449
1,5.13297,5.38238
253,5.13498,21.2498
1,5.13973,6.44358
7,5.14988,6.45677
1,5.15,17.6667
33,5.15,36.2167
1,5.15341,-4.79233
2,5.18193,5.55908
11,5.20401,45.5335
2,5.2118,-3.73884
1,5.2147,-3.28774
1,5.22105,-3.80693
1,5.22372,6.66439
8,5.23999,-7.32297
13,5.24361,44.7319
1,5.25,-7.91667
31,5.25169,17.6436
2,5.25201,-4.23116
2,5.25347,-3.77323
4,5.25677,-3.96299
8,5.26565,-3.79099
43,5.27947,-3.92473
1,5.28634,-3.30402
1,5.28812,-4.00626
2,5.29715,-3.96753
2,5.3,-7.5
2,5.30156,6.4168
1,5.30361,43.5794
3,5.3078,-4.23109
7,5.30895,45.883
2,5.30966,-4.01266
1,5.31198,-3.99363
14,5.318,25.9553
6,5.31953,17.1011
8,5.32049,26.9084
1,5.32327,-3.99992
1,5.33333,-8.66667
25,5.33333,15.3
1,5.33333,37.55
64,5.335,-3.91857
18,5.33507,-4.0039
3,5.34079,7.9642
2880,5.34111,-4.02806
1,5.34407,-3.1255
26,5.34644,-4.06629
2,5.34905,-3.95187
24,5.3505,48.5268
12,5.35053,-4.02464
3,5.35091,5.50759
11,5.35345,5.79664
1,5.35581,-3.88537
1,5.35721,-4.05542
22,5.35886,5.43827
3,5.36368,-4.02524
4,5.36418,-3.90879
12,5.36667,15.7
3,5.37142,6.30898
1,5.37307,5.89355
1,5.37568,26.5055
2,5.38333,37.9333
49,5.38583,-9.50333
5,5.38979,7.91404
3,5.39905,5.4482
2,5.4,7.36667
2,5.40247,-3.86484
3,5.41046,27.1956
62,5.41613,-4.0159
1,5.41667,-4.33333
1,5.43259,6.51807
7,5.43345,-3.9217
11,5.44075,7.72144
2,5.45,48.4167
1,5.45031,-3.97484
4,5.45054,5.9431
1,5.45831,-3.97599
11,5.46,-9.58278
2,5.46162,7.25969
1,5.46667,35.7
1,5.46779,-3.20711
18,5.47895,-3.96914
6,5.48014,-4.09361
25,5.48333,7.03041
1,5.5,35.3
74,5.5,6
1,5.50336,5.8777
2,5.51081,15.2585
1,5.51347,-4.06741
40,5.51667,5.75
2,5.52627,7.48959
2,5.53294,-4.04354
3,5.53481,-4.0949
28,5.53597,46.3867
2,5.5678,15.4579
1,5.57363,7.31859
2,5.5741,48.6874
19,5.58006,5.1792
2,5.58333,37.4167
1,5.58356,5.85445
1,5.58722,44.1997
2,5.59919,7.50172
4,5.61667,-9.7
1,5.63142,7.18475
2,5.63333,38.2333
2,5.63333,39.3667
1,5.63718,6.39872
2,5.65,36.65
1,5.65,38.8
4,5.66277,-4.1464
2,5.66444,-7.83528
1,5.66611,-8.16861
3,5.66667,15.9667
6,5.66667,24.35
1,5.69201,46.6764
1,5.69888,6.81274
2,5.6998,7.73939
1,5.70167,6.12988
5,5.70611,22.7795
1,5.713,19.9714
77,5.71801,19.0739
12,5.73948,20.0556
2,5.74789,-4.48135
21,5.75,8.5
6,5.75691,6.94751
141,5.76795,20.6757
1,5.78333,36.5667
10,5.78456,22.3945
1,5.79023,6.10473
2,5.79307,15.2093
1,5.79463,7.03495
6,5.79565,14.828
1,5.83254,-3.95302
1,5.83573,16.5798
2,5.84752,-5.682
4,5.85,20.6833
1,5.85056,-4.25533
1,5.85377,6.86026
1,5.87528,-9.60417
1,5.87704,-4.30079
72,5.88083,-10.0467
7,5.88333,37.4333
2,5.89201,5.53524
1,5.89405,5.67666
7,5.9,37.05
1,5.90016,6.84312
55,5.91667,-8.08333
18,5.91763,17.5063
7,5.92413,-4.28756
3,5.92471,-4.25211
13,5.92801,-4.21319
9,5.93333,-9.63333
15,5.93404,15.596
13,5.93548,14.6055
1,5.9444,8.6204
11,5.95,23.3667
1,5.9503,16.1759
1,5.95061,6.75649
4,5.95331,21.798
2,5.961,8.7107
2,5.96302,7.09909
14,5,-5
1,5,18
3,5,23.5
1,5,36.25
8,5,37
24,5,47
7,5,7.83333
2,6.01986,6.91477
16,6.0225,43.1303
2,6.0301,8.5749
20,6.03045,25.658
2,6.03333,37.55
26,6.03333,39.0833
1,6.04255,7.58207
36,6.04628,25.3261
3,6.05591,-3.71355
1,6.06533,-5.45715
1,6.06667,-10.0833
65,6.06667,-8.12806
8,6.06667,25.3
1,6.06667,37.0833
4,6.08333,-9.63333
1,6.08829,-4.01531
3,6.10556,43.8075
3,6.11667,-10.1667
1,6.11806,-9.36889
18,6.13193,-5.9506
2,6.13286,7.46846
16,6.13929,46.6241
32,6.14543,6.78845
5,6.14639,6.8729
1,6.15181,6.86547
1,6.15889,-10.3536
1,6.16077,6.74955
1,6.16258,6.43467
3,6.16667,-9.78333
1,6.16667,36.8667
1,6.17669,6.62838
3,6.1848,20.6614
2,6.185,8.1119
14,6.20064,6.73385
1,6.2065,6.21957
3,6.21009,7.07411
7,6.22139,-10.5378
3,6.22193,15.5827
10,6.23542,23.0933
2,6.23861,-10.69
11,6.24028,-10.3583
1,6.25,-5.91667
26,6.25,-9.75
6,6.25,8.08333
2,6.25444,19.3516
2,6.26028,-10.6594
3,6.26583,-10.3356
23,6.26667,-10.7333
6,6.26793,21.2247
33,6.27556,-10.7178
27,6.27972,-10.3475
1,6.28,-10.3556
1,6.28333,-10.05
1,6.29323,4.59675
29,6.3,-10.7667
56,6.3,-10.8
4,6.3,37.4833
4537,6.31056,-10.8047
3,6.31625,8.11691
16,6.31667,-10.8
48,6.31667,-10.8167
14,6.31933,16.3799
7,6.32229,19.0792
11,6.32833,-10.8022
1,6.32936,-4.54824
23,6.33333,-10.8
3,6.33333,5.63333
35,6.33333,7
1,6.33448,6.98979
1,6.33504,5.62749
10,6.33667,-10.7383
27,6.34306,-10.7936
2,6.35,-10.65
58,6.35,-10.7833
8,6.35107,24.9461
1,6.35333,-10.6997
9,6.36667,-10.7667
4,6.36667,-10.7833
1,6.37932,6.45859
1,6.37944,-10.7986
1,6.38333,-10.8
1,6.38423,-3.88759
15,6.39222,-10.7342
17,6.40333,-10.5486
20,6.40722,-8.55583
1,6.41062,-7.54753
3,6.41667,-7.5
2,6.4222,8.6376
3,6.4225,-10.7247
7,6.42333,-10.7839
4,6.42505,16.0243
2,6.42972,46.71
8,6.4313,8.4685
2,6.43333,2.73333
1,6.43333,3.43333
49,6.4402,7.4943
3,6.44134,4.31869
3,6.4427,8.6898
1,6.44307,3.3075
6,6.44556,3.35917
2,6.44611,-10.6125
54,6.45,3.41667
3,6.45,38.4667
877,6.45306,3.39583
4,6.45444,3.39194
6,6.4626,-7.46573
2,6.46417,-10.6772
2,6.46421,3.1822
2,6.46477,-5.95427
2,6.46667,-10.8
2,6.46667,-8.6
2,6.46778,-8.56917
2,6.46802,15.6895
1,6.46986,3.29581
6,6.47505,-8.47385
1,6.47556,-8.72306
4,6.47693,6.17717
1,6.48267,3.38986
1,6.48333,18.3
1,6.48333,38.5167
22,6.49222,-8.86028
1,6.49224,-6.58558
113,6.49263,17.4552
9,6.49872,24.8528
21,6.5,-10.25
8,6.5,-10.5
1931,6.5,-9.5
32,6.5,6
13,6.5,7.5
7,6.50133,23.2658
3,6.50354,17.4565
3,6.50611,43.4922
33,6.51046,18.2733
14,6.51194,-10.6767
1,6.51599,21.9862
13,6.51667,3.36667
104,6.53,-10.3517
1,6.53333,-10.1333
2,6.53333,-10.3167
1,6.53333,-10.8
2,6.5376,-8.53526
23,6.54233,21.9863
62,6.54368,-7.49349
2,6.54502,-7.59902
2,6.54594,3.40713
4,6.54722,3.37028
11,6.55,-9.1
1,6.55,-9.93333
1,6.5566,8.666
1,6.56027,-6.34977
1,6.56297,-7.8172
28,6.56667,-9.75
2,6.56696,-7.70203
1,6.56757,5.24263
43,6.56913,-8.00253
2,6.57639,-10.8183
19,6.5787,8.8116
130,6.57974,-8.41091
2,6.58333,-10.85
5,6.58333,-9.4
1,6.58333,17.6167
19,6.58333,3.75
1,6.58631,3.38081
13,6.59281,-8.11205
15,6.59422,3.33748
13,6.59523,-5.87975
1,6.6,2.93333
2,6.6,3.23333
2,6.60096,6.24166
20,6.60961,3.35658
1,6.61012,3.30968
2,6.61426,3.32437
4,6.61528,44.3406
4,6.61544,3.20232
8,6.61722,-10.7067
6,6.63083,-10.2497
1,6.64678,-4.70519
4,6.65,17.3833
6,6.65,19.1
1,6.66595,3.13303
1,6.66606,5.54334
25,6.66667,-10.8333
1,6.66737,9.17157
4,6.668,19.8032
1,6.675,-10.2261
58,6.67835,8.96993
39,6.69417,-10.8744
2,6.70309,-8.36241
3,6.70729,6.32843
7,6.71096,19.8119
1,6.71263,5.33354
2,6.71949,6.94729
18,6.72333,-11.3533
2,6.72972,-3.49639
1,6.73333,38.65
1,6.73528,-11.2511
1,6.73668,-6.95487
20,6.74,44.2781
147,6.74202,-7.34918
2,6.74206,6.139
4,6.74357,-7.28827
15,6.74446,-7.02698
